"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W3-076","GmJMC033","W3",76,1,57.46,189,4859,6456.5,3163,25243,7252.5,0.242272982540917,0.310607793165777,-0.062613731797762,0.366728322112871,-44.2146118608018
"W3-077","GmJMC161","W3",77,1,65.05,125,5489.5,7209.5,3750,28536,7571.25,0.203205415499657,0.243752398442767,-0.103475848469867,0.367694660326408,-80.7322418765254
"W3-078","GmWMC185","W3",78,1,41.14,124.75,5423,7210,3770,30778,7417.5,0.205018675911078,0.236820820025942,-0.150609308624064,0.394001126891518,-123.191337471309
"W3-079","GmWMC103","W3",79,1,28.195,91,6241.5,8002,4367.5,27903,8059.75,0.193316439018794,0.221140239745677,-0.068791967477172,0.293381646663267,-52.9750608404341
"W3-080","GmJMC105","W3",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-081","GmJMC023","W3",81,1,37.94,153.75,5122,6852.5,3519,28201,7379,0.227907308462649,0.274958253871491,-0.10981796862641,0.415636487799021,-88.1290464052476
"W3-082","GmJMC096","W3",82,1,39.93,20.6666666666667,8647.5,9196,4937.5,33411,7217.75,0.195732448819698,0.155861560263913,-0.160041164700382,0.334797308888992,-143.986528226174
"W3-083","GmJMC032","W3",83,1,43.64,32.5,7997,9790.75,4928,34774,8212.75,0.193821274239435,0.161387800353376,-0.163379449095932,0.328390385650136,-144.293215010858
"W3-084","GmWMC122","W3",84,1,48.18,72.5,6118,8301,4178,27065,8031,0.199464502080138,0.18431570563787,-0.121254759850137,0.301600681054307,-80.7158325688154
"W3-085","GmWMC125","W3",85,1,48.48,93,5855,7450,4034.5,27691,7486.25,0.180636623492519,0.207587648586011,-0.0978789165668507,0.317559696859465,-73.6942575804765
"W3-086","GmJMC126","W3",86,1,56.06,127,5590,7217.5,3827,28499.5,7325.75,0.208800783902,0.24529826802988,-0.109027582041948,0.354848135591804,-89.6029547699344
"W3-087","GmWMC141","W3",87,1,48.235,44.5,7185.5,9233.75,5033,36573.5,8612.25,0.188487122404357,0.153502753121519,-0.145898794844329,0.2950592820702,-139.794435500175
"W3-088","GmJMC117","W3",88,1,39.225,26.3333333333333,6742,7879,4107,31947,7279.5,0.195790204076729,0.190688157612325,-0.167536495825916,0.340968134791205,-142.487815193633
"W3-089","GmJMC106","W3",89,1,36.07,53.5,6258.5,8339.25,4649,32281.5,7861.25,0.194005662118488,0.180851074090243,-0.133665949677959,0.327754049693884,-117.420166220405
"W3-090","GmJMC050","W3",90,1,31.19,30,6730.5,8641.75,4771,35839,8110.5,0.184230674608424,0.145290273932162,-0.158746843999653,0.308529373773619,-148.053758189948
"W3-091","GmWMC168","W3",91,1,39.27,30.75,6336,8134,4104,32428,7663,0.194285858154924,0.163017890460459,-0.142604197607852,0.318134231909535,-124.648322900872
"W3-092","GmWMC146","W3",92,1,17.055,31,6656,8476.25,4458,32988.5,7534.75,0.195917734079593,0.161997588014985,-0.167393472433783,0.349537789527987,-136.291481799614
"W3-093","GmJMC056","W3",93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-094","GmWMC150","W3",94,1,15.06,28,6756.5,8955.5,4164,43821.5,8417.5,0.205825976390559,0.194417444010633,-0.23867358435678,0.443596852118359,-255.894698177418
"W3-095","GmWMC029","W3",95,1,22.385,39.6666666666667,6773,8492,4599,39355,8171.5,0.19962065972913,0.170215290194169,-0.215679004010199,0.398353609164796,-211.847988243869
"W3-096","GmWMC113","W3",96,1,40.685,42.6666666666667,6217,7912.75,4320,38547.5,8248.25,0.195415561778096,0.217431697334394,-0.18072083572195,0.412723060342956,-183.906177513487
"W3-097","GmJMC093","W3",97,1,51.545,125.25,5921,8199,4333,39632,8511,0.211359632994947,0.242062616057863,-0.199489591668451,0.431408861897183,-202.520639563477
"W3-098","GmWMC178","W3",98,1,69.835,73.5,7276,9565.25,5453.5,40775.5,8942.5,0.178175585931198,0.15959764733308,-0.188881590205591,0.344055723036644,-200.791647817686
"W3-099","GmJMC158","W3",99,1,54.93,84.25,7456,9723,4850,49089,9305,0.208934486084386,0.200853500713384,-0.227591767624315,0.443995476771128,-287.257616084473
"W3-100","GmJMC060","W3",100,1,54.82,64,8131,9816.25,5187,42198,9056.5,0.19041916941447,0.167422310634263,-0.208274602672934,0.372982677761655,-220.901705354668
"W3-101","GmJMC063","W3",101,1,43.745,56.5,7572,9660,5359,34572,9437,0.183758884625893,0.200621988646527,-0.0759461651493671,0.285617811301901,-73.5001092342918
"W3-102","C1329","W3",102,1,24.655,37,7834,10967.5,5596,33428,10292.25,0.208580185312415,0.159605014408325,-0.0375775012488959,0.233040730781176,-37.5399034629914
"W3-103","GmWMC176","W3",103,1,22.17,43,7737,10181.75,4841,35361.5,9355.5,0.238829166819073,0.205102506110437,-0.0955759473702628,0.333349662488203,-82.6397635995544
"W3-104","GmJMC112","W3",104,1,37.095,51,8437.5,9878,5031,35762.5,9248.25,0.205165984667744,0.194868205241386,-0.101699520034968,0.315757752602716,-103.575223700762
"W3-105","GmWMC181","W3",105,1,28.805,69,7380,9558,5026.5,32814,9567,0.199768002217318,0.216718203044122,-0.04848389202936,0.315972642136905,-48.5255882858369
"W3-106","GmWMC108","W3",106,1,31.955,38.25,7362,9601.5,5012,31072,9100.5,0.192995950822477,0.189474239926794,-0.0460037597597805,0.281238306086942,-43.9912578470138
"W3-107","GmWMC138","W3",107,1,22.755,28.25,8896,10654.5,5366,40439,9138,0.202458393963195,0.194101056129024,-0.153150509034211,0.378149735228933,-158.51574997907
"W3-108","GmJMC043","W3",108,1,37.13,32.3333333333333,8520,9473,4843,34133,8614,0.195449650789219,0.1933158590228,-0.0998529702673537,0.287766605646491,-98.1347579873198
"W3-109","GmJMC167","W3",109,1,52.46,106.5,7273,9591,4924,34255,9308,0.208219032894764,0.20299655715003,-0.0921754277001307,0.315409164525448,-81.8039388589692
"W3-110","GmJMC059","W3",110,1,34.695,85.5,7606,8834.5,4621.5,31516,8561,0.205077334449512,0.220449818878887,-0.068014544076676,0.338475545846469,-58.8862009523746
"W3-111","GmJMC031","W3",111,1,37.52,129.5,6829.5,8695,4292.5,32434,9029,0.225083636377394,0.255944583203191,-0.0758407459478241,0.364129795109248,-71.5437103462564
"W3-112","GmJMC095","W3",112,1,36.42,84.75,8131,9408,4855,34269,9901.5,0.196611461608679,0.218260293983406,-0.0652660820034941,0.345089237082151,-60.8539638249017
"W3-113","GmJMC076","W3",113,1,41.015,86.25,8245,9519.5,5125,31460,9394,0.188651731972171,0.188741306785644,-0.0407337425268693,0.298608123796155,-40.0509697866874
"W3-114","GmJMC114","W3",114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-115","GmJMC184","W3",115,1,55.885,65.25,8497,9213.5,4432,32473,8322,0.22389335389087,0.195055490512143,-0.124484550237927,0.348491266873028,-97.3616170920704
"W3-116","GmJMC008","W3",116,1,16.84,82.75,6448,8326,3936,40716,8599.5,0.242198246382492,0.266993360204713,-0.184009143457028,0.472556652112533,-191.540992549074
"W3-117","C0394","W3",117,1,35.755,111.75,6738,8544.5,4451,33122,8885.5,0.203553790951647,0.225480323638114,-0.0856211124538631,0.343491002514256,-81.161979906169
"W3-118","GmJMC077","W3",118,1,42.965,80,7507,8956.25,4797.5,30608.5,8768.25,0.195776287154753,0.223448603075792,-0.0463383920139541,0.33767279210963,-48.3347597005953
"W3-119","GmJMC099","W3",119,1,49.9,91.5,6279,7812.25,3809,31492.5,8813,0.242415630595751,0.30605040962351,-0.107348590849228,0.417781888473867,-94.5912841636129
"W3-120","C1290","W3",120,1,35.5,72.5,6401,7988,3842,39337.5,8541,0.241376146025806,0.309070197483163,-0.151693686987084,0.473133427062642,-162.53467392426
"W3-121","GmWMC191","W3",121,1,33.945,56.25,9285,10100,5317,35447,8986.5,0.193953800841747,0.171297257571207,-0.110379669049065,0.297343132621873,-97.5966128826946
"W3-122","GmJMC028","W3",122,1,43.53,85.5,7585,9436.75,4908.5,33611,9640.25,0.204191442374936,0.207399871583344,-0.0908942705792775,0.339514076789032,-86.8727520191316
"W3-123","GmWMC109","W3",123,1,29.185,49.25,9371,10262,5083,35579,9101.5,0.20313446905094,0.199626682931711,-0.120844054345128,0.335266205859594,-120.505282968511
"W3-124","GmWMC170","W3",124,1,29.375,65.25,6115,8559,4290,43593,8935,0.223084145547105,0.28033370524877,-0.206427287541785,0.45669966017933,-232.80043664614
"W3-125","GmJMC090","W3",125,1,48.07,41.5,9260.5,10009.75,5667.5,34286,8953.5,0.173124980202971,0.163998209368493,-0.136110910965915,0.279760351785098,-122.678734315149
"W3-126","GmJMC180","W3",126,1,30.28,43.75,7350,9785.5,4881,31051,10063,0.226806143462793,0.221112397760212,-0.0671429143603119,0.317435417403892,-56.2135717560337
"W3-127","GmJMC110","W3",127,1,53.675,96.5,7388.5,9259.75,4627,34838,9470.75,0.216960536213186,0.246431125149586,-0.0664498908248844,0.33802730873522,-68.9353520263477
"W3-128","GmWMC129","W3",128,1,31.75,58,8148,10139.25,5036,43444,9612.25,0.209709644042116,0.202524650808908,-0.189960936576809,0.389223020678776,-222.526828282931
"W3-129","GmWMC071","W3",129,1,34.835,102.5,6279,8846.75,4356,39287.5,9355.5,0.234523226782573,0.255835517064646,-0.143966373134545,0.412520274726601,-156.207040478055
"W3-130","GmWMC073","W3",130,1,48.76,61,6966,8640.5,4266.5,39513,9994.5,0.247996217971577,0.292093418296043,-0.150541066862882,0.447703306453978,-153.132313801557
"W3-131","GmWMC192","W3",131,1,17.175,39.75,7045,10153,4869,46492,8724.5,0.219839690719735,0.188174479122392,-0.241624262500719,0.447198246592595,-269.603125589427
"W3-132","GmJMC057","W3",132,1,30.61,38,7754.5,9496.75,5173.5,37083.5,9367.75,0.191415489356403,0.176859534972989,-0.13688194736843,0.310754277069214,-129.236942490999
"W3-133","GmWMC182","W3",133,1,22.27,49.75,7901,9953,4982,48877,8750,0.231198029456195,0.17924846250234,-0.272163637240286,0.461871731633885,-310.28476450857
"W3-134","GmWMC046","W3",134,1,31.37,96,6312,8293.75,4174.5,28830,8612.75,0.202861711403786,0.237527444196489,-0.0304082215251934,0.297977043023354,-30.138399168145
"W3-135","GmJMC058","W3",135,1,26.72,53,7280.5,9293.5,5141.5,33556.5,9106,0.190436295196284,0.202959195074971,-0.0796995487608706,0.329919247461944,-70.9436605962258
"W3-136","GmWMC134","W3",136,1,23.195,38.75,7094,8927,4456,38818,9026,0.226331143852148,0.234408509819227,-0.164284693026436,0.415460746234683,-164.191382351989
"W3-137","GmJMC047","W3",137,1,47.89,41.5,8105,9474.5,4797,42976,8793.5,0.201275448144861,0.202852076972272,-0.173067060068394,0.371078830248939,-196.860546493488
"W3-138","GmWMC015","W3",138,1,20.72,47.5,6269,8685.25,4260,36031,8808.25,0.251793136799198,0.246882636559786,-0.151133910082996,0.406839898740135,-146.572351151813
"W3-139","GmWMC173","W3",139,1,27.485,51.25,6761,9872.5,4928,41065,9315,0.234329411124709,0.224567718325429,-0.175525152298919,0.418971386997097,-189.136490542417
"W3-140","GmWMC066","W3",140,1,34.665,103.5,6007.5,8277.75,4114.5,39665.5,9549.5,0.232860217566622,0.307395890682211,-0.154955009041159,0.461329925118026,-162.749459936727
"W3-141","GmWMC070","W3",141,1,50.73,89,5534,8472.5,4159,35140,9135.5,0.246790908502992,0.263132275733314,-0.132224213201386,0.425007213603073,-124.512133554166
"W3-142","GmJMC179","W3",142,1,54.98,165,5095,7415.75,3595.5,33566.5,8685.75,0.23529557986741,0.31015776995598,-0.122553738434963,0.455134200672213,-113.642297675638
"W3-143","GmWMC115","W3",143,1,53.74,70.25,5682,8296.5,3988,43818,8832.5,0.237647051272387,0.275292226865116,-0.203810902996697,0.494613600757401,-253.949590660244
"W3-144","C1322","W3",144,1,52.38,69.5,6445.5,8809,4476.5,46151.5,9460,0.216820837937302,0.264780570422039,-0.19120810551938,0.466162986950071,-228.87528486298
"W3-145","GmJMC034","W3",145,1,38.995,157.25,6389,8675,4115,42417,9132,0.231173463608535,0.278690395496608,-0.167524651178384,0.449710612850833,-185.33596212627
"W3-146","GmJMC016","W3",146,1,32.125,84.25,6215,8536.5,3891,48722,9416.5,0.24502235961276,0.312534006468609,-0.231530204434372,0.510303647757989,-282.552990283221
"W3-147","GmJMC098","W3",147,1,43.055,99.5,6848.5,9576.5,4653.5,45658.5,9656.25,0.231348765633025,0.244316938889365,-0.207008614490062,0.469565411315589,-242.412232264327
"W3-148","GmWMC169","W3",148,1,41.265,89.25,6357,8777.5,3939,49866,9734,0.244425972328925,0.305502487811555,-0.212817523795254,0.52659167485714,-284.10304526445
"W3-149","GmJMC037","W3",149,1,34.995,51.75,7370,10953.5,5080,52854,10656,0.231199339570302,0.234503612539614,-0.239181235540179,0.475714027452985,-310.487570464977
"W3-150","GmWMC152","W3",150,1,54.625,80.75,9374,11797,5746,50128,10431,0.200382506932227,0.177975630620515,-0.210499261717913,0.402153719722406,-275.574229138466
"W3-151","GmJMC030","W3",151,1,28.025,46,6261.5,8812,4231,38573,9273.5,0.246110981396862,0.275756317737864,-0.120747368567935,0.447989607933857,-132.207488675307
"W3-152","GmWMC006","W3",152,1,21.76,60.5,7424,9806,5146.5,39963.5,9768,0.196276714056355,0.213732826621993,-0.150056754904085,0.384935555674916,-147.910240334002
"W3-153","GmWMC001","W3",153,1,20.22,70.5,7819,9638.25,5008,30649.5,9547.75,0.207144501477392,0.205816541571168,-0.000505128556408683,0.262566573112525,-10.0461728812857
"W3-154","GmJMC021","W3",154,1,18.525,94,6448,9131.25,4727,31706.5,9605,0.205706542239642,0.281162336806991,-0.0167412084832543,0.318212125230633,-24.1861260902759
"W3-155","GmWMC087","W3",155,1,25.115,50.5,7793,9636.5,4985,33856,8334.5,0.19797335740997,0.174978246711417,-0.130938444990306,0.326266259244632,-136.79123251133
"W3-156","GmWMC018","W3",156,1,27.73,69.6666666666667,5819,7988.5,3781,26161,9047,0.232582006683731,0.319177666941954,0.0190196539065609,0.340594738622798,7.60525983437712
"W3-157","GmJMC088","W3",157,1,17.865,86,7909,9665,5024,30096,9299.25,0.190188901931978,0.203949699710165,-0.0734521022655233,0.292658810809991,-60.0401094364327
"W3-158","GmWMC094","W3",158,1,21.085,52.25,8344,9997,5067,33264,9403.5,0.216891168558676,0.1832840892831,-0.0861888307420899,0.296603481722499,-86.3594498989724
"W3-159","GmWMC010","W3",159,1,21.575,117.333333333333,6625.5,8656.25,4381,30967,9111.25,0.230217866448622,0.252089895712276,-0.0372773447021215,0.349512660030664,-36.7203039615337
"W3-160","GmJMC085","W3",160,1,45.47,80,8354,9529.25,4589,36374,9156.25,0.232758719406472,0.234431314093804,-0.122871835830335,0.376495857383363,-122.890496041365
"W3-161","GmJMC133","W3",161,1,32.93,29.3333333333333,9377,10768.75,5799.5,36945,9050.75,0.190101858249324,0.141520736946794,-0.100807670098858,0.261940876646077,-104.951762567445
"W3-162","GmWMC164","W3",162,1,36.015,99,7649,9061.25,4363,33717.5,9272.75,0.219774848670293,0.259261245728804,-0.095080806269705,0.393774564924228,-98.2712629899808
"W3-163","GmJMC068","W3",163,1,29.48,84.25,8093,8686.5,4885,30800,9394,0.174419481701063,0.230653281025826,-0.0464626028601364,0.315043301805175,-52.1048277341098
"W3-164","GmWMC144","W3",164,1,25.655,80.25,8400,9159.5,4674,38848,9409,0.197554792561701,0.235263461621572,-0.150335292101905,0.392595783754268,-157.656819949437
"W3-165","GmJMC005","W3",165,1,26.24,83,7504.5,8990.25,4586,30690.5,9861.25,0.208247982926704,0.272942169605206,-0.0270679071868523,0.309039617047664,-28.691922565188
"W3-166","GmJMC104","W3",166,1,16.235,72.25,6956,8620,4534,32297,9301.5,0.196587823761128,0.231105110399869,-0.0526302611585381,0.292265897527759,-52.8880849208456
"W3-167","GmWMC136","W3",167,1,33,53.25,8867,10692.5,5724,36529,9880,0.185000158955811,0.169417260351179,-0.0931487787537025,0.315914152396383,-97.4544190434516
"W3-168","Houjaku Kuwazu","W3",168,1,25.075,88,8184.5,10202.5,5424.5,38397.5,10076.5,0.203554603092786,0.22489267561803,-0.105699524719096,0.357348690943609,-119.194168694248
"W3-169","GmJMC145","W3",169,1,43.63,63.5,8655.5,9587,5235.5,40353.5,8960,0.186120293911976,0.178945241595276,-0.163227080389055,0.33187455650679,-168.598599432747
"W3-170","GmWMC084","W3",170,1,29.395,51.75,7608,9265.5,4916,40421,8698,0.194084710391727,0.239713829831012,-0.195225440155615,0.376249833682678,-189.733316405255
"W3-171","GmWMC148","W3",171,1,35.97,65.75,8502,9785.5,5083,36147,9690,0.213354329982818,0.224482138324523,-0.0856512839692639,0.340754195270379,-82.4067246157753
"W3-172","GmJMC100","W3",172,1,26.31,62.75,8723,10082,5341,39482,9509.5,0.188532389833326,0.183502861626607,-0.155136507634176,0.345708981360257,-153.377114907257
"W3-173","GmJMC062","W3",173,1,39.91,88.25,6627,8884,4596,35426,9454.5,0.225740405599871,0.244990102132716,-0.0878347965147507,0.375303062618741,-92.8552146852937
"W3-174","GmWMC014","W3",174,1,57.34,188,6085,7761.5,3884,30198.5,9062.75,0.224834230331468,0.330401107217792,-0.0293819047189314,0.430107250589875,-37.5734445226685
"W3-175","GmWMC107","W3",175,1,38.085,105.75,6538,9184,4341,33886,9111,0.246043313764829,0.256643115361922,-0.0943593780348793,0.377026151445238,-90.991078146893
"W3-176","GmJMC111","W3",176,1,32.535,88,7861.5,9488.5,4806,33762.5,9281.5,0.199468462952138,0.23019477393596,-0.0948281961040582,0.332846367584059,-94.1498077259783
"W3-177","GmWMC155","W3",177,1,20.145,31.75,11182,11552.5,5358,45693,9114.5,0.235109415430279,0.173970768686291,-0.220117568789659,0.397621220054405,-242.726772178671
"W3-178","GmWMC120","W3",178,1,25.93,51.5,7726,10026.25,5240.5,46834.5,9598,0.194818054982046,0.182790289717969,-0.192856677091688,0.396251298565153,-233.302824609522
"W3-179","GmWMC163","W3",179,1,36.385,68.25,7787,9803.5,5010,38055,9594.5,0.207514822323427,0.204208741496878,-0.143446945907007,0.342578638834838,-142.966835075036
"W3-180","GmJMC177","W3",180,1,47.535,61,7131,9472.25,4720.5,35633,8664.75,0.213370510005706,0.212842177405399,-0.151137476942757,0.368696834883867,-141.913272745435
"W3-181","GmWMC118","W3",181,1,35.435,57,6510.5,8986.5,4350.5,33830.5,8677,0.226761704900126,0.237088024871124,-0.0889659668416423,0.336111079617738,-83.7568861335116
"W3-182","GmJMC137","W3",182,1,42.19,109.25,7512,9716.5,4786,35978,9089.5,0.224311445304094,0.236945404827014,-0.126262685196566,0.361620475701746,-117.227582458986
"W3-183","GmJMC082","W3",183,1,63.71,95,6147.5,8384.75,4288.5,29503,9107.25,0.225422219503033,0.275179013470192,-0.0274819957727735,0.33781358540188,-30.2701637992708
"W3-184","GmWMC127","W3",184,1,52.735,91.25,7801,10023.5,5014,36824,9252,0.203844781570911,0.203228477814638,-0.118813085443725,0.343053380093695,-110.9114040347
"W3-185","GmJMC002","W3",185,1,23.685,98,6542,8853.5,4442.5,36400,9107,0.21507089904028,0.251116167749428,-0.1252090080766,0.380176185985958,-124.26103912905
"W3-186","GmWMC019","W3",186,1,19.02,21,9007,10446.75,5445.5,36200.5,9050.5,0.203773136054394,0.156113330430208,-0.125689768072909,0.289739324352752,-122.596936171664
"W3-187","GmWMC036","W3",187,1,23.77,31.5,7434,9825.25,5026.5,34440.5,9069.25,0.241912312405432,0.220665177808755,-0.0989600116334001,0.321845155320469,-88.2965431744303
"W3-188","GmJMC053","W3",188,1,30.935,48.25,7431,10089,5227,41293,9729,0.210865058330616,0.181527266601299,-0.160998081070288,0.352331475145058,-167.885544660145
"W3-189","GmWMC022","W3",189,1,25.055,62.25,5980,8997.5,4414,38068,9575.5,0.247156879522655,0.300908325789994,-0.13082947227727,0.410845500907277,-146.675872174018
"W3-190","GmWMC147","W3",190,1,41.695,63.25,7809,10629.5,5478,42338,9899.5,0.210179403485721,0.175928982257404,-0.151958015150417,0.349071283874328,-167.153769242763
"W3-191","GmJMC065","W3",191,1,32.855,73.25,7246,10338,5268,41470,9943,0.211122357139455,0.206079659807554,-0.156685664746715,0.363129717993399,-170.48246489408
"W3-192","GmJMC064","W3",192,1,17.165,16.5,7931,11551,6216,48570,10935.5,0.185227238583889,0.184248266207067,-0.177398798139662,0.365937877182717,-221.272264462331
"W3-193","GmJMC055","W3",193,1,55.06,51,8024,10907.5,5669,43140,9362.5,0.20559564288198,0.157865660334437,-0.188355537787697,0.352256588594441,-222.73706566572
"W3-194","GmWMC174","W3",194,1,34.005,45.75,7533,10705.5,5324,47675,9991,0.205924734408524,0.194978893370404,-0.195682267321702,0.392502610607188,-230.724291032999
"W3-195","GmJMC009","W3",195,1,21.81,93.5,6416.5,9797.75,4734.5,45022.5,9964,0.244937427235761,0.267044501959462,-0.177597366798007,0.454050514067,-213.039199751023
"W3-196","GmJMC128","W3",196,1,22.7,62.75,7922,10299,5026,51486,10129.5,0.213409777538074,0.192659526134857,-0.216793058642847,0.451916881654563,-271.230595789322
"W3-197","GmWMC188","W3",197,1,35.315,56.25,8394,11615,5751,53203,10789,0.221920308073384,0.186945060491826,-0.212719051569939,0.430877923441816,-275.324771543067
"W3-198","GmJMC130","W3",198,1,40.575,93.75,8178,10803.5,5643,45537,9724,0.19231876653352,0.184174519387611,-0.187142268406787,0.380651458022966,-233.16561467026
"W3-199","GmJMC121","W3",199,1,27.785,44.75,8978,11825,5218,56252,10102,0.231340250592816,0.200266317904077,-0.269400541179232,0.494456380142979,-359.56166763207
"W3-200","GmWMC183","W3",200,1,15.185,9.5,9746,13769.5,7106,59720,12445.5,0.182077395449153,0.128230620109023,-0.208027813376845,0.408529171710642,-307.346772534373
"W4-001","GmJMC013","W4",1,1,7.135,24,7131,8449.75,4433.5,30548.5,8038.25,0.17860269110711,0.215610035727629,-0.105011681801441,0.34323672357442,-94.1720623659984
"W4-002","GmJMC055","W4",2,1,4.395,26,7252,8900.25,5089,31552.5,8151,0.169059698760638,0.169594259055415,-0.112155124813001,0.292239148253824,-104.401895706899
"W4-003","GmWMC072","W4",3,1,10.45,34.75,6998,7941.5,4109,27313,7492.5,0.153186947913704,0.232699455775232,-0.0853586132737089,0.325040209428111,-69.9578673528164
"W4-004","GmJMC081","W4",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-005","GmJMC039","W4",5,1,19.075,38.25,7472,8237,4524,31044,7379,0.138643084447659,0.174449390000933,-0.157697952868485,0.352346810942448,-134.732144398837
"W4-006","GmJMC061","W4",6,1,22.36,48.5,7278.5,8363,4725.5,32883.5,7869.25,0.144771007273128,0.19504231706789,-0.149148023865362,0.354536861956151,-127.89447200862
"W4-007","GmJMC037","W4",7,1,13.82,48.5,6149.5,7638.5,4329.5,24783.5,7821.5,0.165806267871283,0.219315803752986,-0.0207911328911294,0.258277916721348,-18.3476333443206
"W4-008","GmWMC022","W4",8,1,14.345,54.75,4768,6513,3492,36074,7610.5,0.182088629904719,0.310932980695298,-0.22335376210206,0.520537081344353,-205.434503018928
"W4-009","GmJMC054","W4",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-010","GmWMC155","W4",10,1,14.315,25.5,8450.5,9263,4853,36655,7716.25,0.166821622014004,0.179147683117932,-0.207750538750662,0.382725864441655,-177.554572007905
"W4-011","GmWMC150","W4",11,1,7.93,9.25,7252,8722.5,4459,40917,7586,0.150437732163,0.164473265601233,-0.242299667515791,0.418588081092519,-224.429270030185
"W4-012","GmJMC065","W4",12,1,19.01,34.5,5692,7583,4112,37745,7502.5,0.18752404042847,0.236938565853386,-0.229918911443292,0.448018691771438,-211.338527702316
"W4-013","GmJMC041","W4",13,1,13.06,40,6981.5,7856.75,4405,29075.5,7634.5,0.154494047834277,0.210443857681341,-0.107160685601733,0.331476304061208,-92.6650083145519
"W4-014","GmWMC015","W4",14,1,11.315,22.75,8031,8304.5,4618,46318,7279,0.15143621024704,0.184227723706775,-0.323886599490732,0.494958317371103,-338.423722019653
"W4-015","GmWMC153","W4",15,1,13.81,52.75,6199,7121.5,3783,27752,7446,0.186452946341885,0.271649374506785,-0.0646652180047219,0.3784834184139,-56.6201674509824
"W4-016","GmWMC152","W4",16,1,12.67,37,8122,8885.75,4550.5,29284.5,7848.5,0.169459518408547,0.215077729061867,-0.0913274354801343,0.339414062492798,-75.3260449093526
"W4-017","GmWMC024","W4",17,1,12.76,41,7149,8422.25,4342,39545.5,7616,0.190751864985903,0.2418884433994,-0.227097023403244,0.453160180755967,-213.884132174638
"W4-018","GmWMC094","W4",18,1,6.14,25,8565.5,9380.75,4766,32242.5,8150.5,0.162703244757939,0.207728489567368,-0.112324100791332,0.342985504199877,-103.177089202947
"W4-019","GmWMC124","W4",19,1,7.555,30,7561,9023.25,4972,39852.5,8255.25,0.158765375243601,0.179027930320277,-0.197056871885334,0.349880650805547,-194.741376748003
"W4-020","GmWMC109","W4",20,1,7.39,18,10295,9757.5,4897.5,31658,7626.75,0.155506396333645,0.184676069532587,-0.156452337902629,0.344284372841689,-128.483807838643
"W4-021","GmJMC059","W4",21,1,13.91,37.5,6617,8124.75,4602,34694.5,7867.75,0.146402121722261,0.196075421539316,-0.158745480732515,0.36040129968173,-144.574127519167
"W4-022","GmJMC090","W4",22,1,10.985,33.6666666666667,7904,9018.5,4897,30530,8512.5,0.146239691783982,0.205951920182342,-0.101306968642796,0.316874161174051,-81.2817455564111
"W4-023","GmJMC112","W4",23,1,6.035,31.75,7900,8675.5,4872,27729,7802.5,0.138941447816345,0.158035935502598,-0.0724146216423738,0.277927644487884,-51.2498645004389
"W4-024","GmWMC127","W4",24,1,11.36,41.5,6725,8501.75,4340.5,33303.5,8070,0.168006309164667,0.228060665430061,-0.130757878386227,0.377604923151702,-120.22285315998
"W4-025","GmJMC028","W4",25,1,16.205,46,6341,8185,4703,28909.5,7749,0.153876364938367,0.194944471846883,-0.104173645023686,0.341498936160746,-80.5484035542847
"W4-026","GmJMC126","W4",26,1,10.445,24.25,7990,8462.5,4654,28206,7041,0.161614896398284,0.185582545175071,-0.137550561640825,0.28383058053662,-107.914715920829
"W4-027","GmWMC048","W4",27,1,16.635,41,7237,7895.5,4326,32030.5,7346.75,0.182823109373102,0.195591163060153,-0.177148301598325,0.389253072846219,-139.06452984841
"W4-028","GmJMC044","W4",28,1,16.26,45.5,7555.5,8055.5,4380,27757,7603.5,0.165984475827261,0.191278537036165,-0.0981597087581205,0.309050989345208,-79.7909946854976
"W4-029","GmWMC160","W4",29,1,7.46,10,9470.5,10097,4893.5,35894,7477.25,0.17971748617369,0.134521707664134,-0.206409010435766,0.35187701596498,-178.234577021997
"W4-030","GmJMC121","W4",30,1,11.415,33.5,7833,7869.5,3958.5,31273,6970.5,0.201764371171853,0.241837391687269,-0.170826433732866,0.397857663737623,-137.157627157335
"W4-031","GmWMC135","W4",31,1,22.84,65.25,6020,7666.5,3967,32900,7568,0.191090240034391,0.240337299362744,-0.169391881644202,0.426003279886618,-141.580008334527
"W4-032","GmWMC036","W4",32,1,7.04,12.75,7030,7491,3669,34968,6968.5,0.212393183311129,0.239430770027912,-0.237448409745224,0.45762209265946,-200.382116482901
"W4-033","GmJMC016","W4",33,1,14.16,42.75,7005,8020.5,4174,26669,7613.5,0.171993477940129,0.22537634565792,-0.0987124997121983,0.322895931786101,-77.2744805251401
"W4-034","GmJMC095","W4",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
