"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W3-073","GmJMC026","W3",73,0,37.38,898.25,2117.5,3906,1707,27003,8087.75,0.300144005145943,0.617469246785435,0.000248562538651553,0.634218326845587,-17.263227158234
"W3-074","GmJMC092","W3",74,0,51.495,1148,3371,4655.5,2501,27156,8034.25,0.219440461980701,0.45096585639801,-0.00602148239536164,0.500201496970396,-17.435468594984
"W3-075","GmWMC143","W3",75,1,57.495,1138,2550.5,4063,1962,25903.5,8085.5,0.264318493290655,0.551384237166001,0.00651873987758365,0.588070308205861,-12.4322366647561
"W3-076","GmJMC033","W3",76,0,57.46,1238,2878.5,4393.5,2191,26529,8445.25,0.24082692540294,0.538747513385943,0.0150233793495138,0.561096494922952,-6.6560329781859
"W3-077","GmJMC161","W3",77,1,65.05,1207.75,2603,4308.5,2059,25152,7749,0.261870982255942,0.524886298168849,0.000178406070249497,0.56146791162622,-13.2163292913519
"W3-078","GmWMC185","W3",78,1,41.14,1220,3930,5548.75,2861,30146.5,8649.25,0.216162119458145,0.384604863568011,-0.0290957786992601,0.471477040177308,-31.5371496312409
"W3-079","GmWMC103","W3",79,0,28.195,731.5,4137,5680.25,2949.5,29316,8453.75,0.234307593225425,0.425553852994428,-0.0356682766600619,0.492541592306013,-36.244662402671
"W3-080","GmJMC105","W3",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-081","GmJMC023","W3",81,0,37.94,1068,2809,4704.75,2197,28004,8286.75,0.273621554730676,0.525045416657377,-0.0222613744448397,0.565683179208937,-29.2988062997091
"W3-082","GmJMC096","W3",82,1,39.93,585.666666666667,4646,6423.5,3358,34536,8945,0.225644279750202,0.369939760511783,-0.085760629057319,0.469923454227576,-77.7846833540597
"W3-083","GmJMC032","W3",83,0,43.64,644.25,3744,5278,2614,28357,8100,0.246784796083711,0.425044686231633,-0.0494873694358414,0.504044354509237,-42.2314581839431
"W3-084","GmWMC122","W3",84,0,48.18,913,3299,5153.5,2396.5,29212,8084,0.270874188722684,0.472964115562502,-0.036317605023602,0.541723907173898,-38.1093369747514
"W3-085","GmWMC125","W3",85,1,48.48,902.25,3092.5,4849.25,2363,27276.5,8108,0.254923490493271,0.491475867632357,-0.0153733920049199,0.537697684242379,-23.256847521726
"W3-086","GmJMC126","W3",86,1,56.06,984,2577.5,3941.75,1890,24398.5,7733,0.25635889533889,0.551005932182383,0.0234757623199309,0.541316776569124,-1.34738386578935
"W3-087","GmWMC141","W3",87,1,48.235,646,4174.5,5937,3125,29997,7931,0.215125275619852,0.349719634440839,-0.0655602369435422,0.435396105983865,-52.7172484774532
"W3-088","GmJMC117","W3",88,1,39.225,566.333333333333,4879,6437,3424,30002,7833,0.20880899436764,0.29318365925428,-0.0782827903346534,0.397592412417421,-57.1913223425199
"W3-089","GmJMC106","W3",89,1,36.07,691.75,3114,5070.5,2435,28168,8155.5,0.258210395634357,0.470825448615166,-0.0294440823949925,0.515737929215824,-32.1682356875471
"W3-090","GmJMC050","W3",90,0,31.19,534,4932,6622.5,3466,30760.5,7963.5,0.212402591210102,0.301213880177483,-0.0780080657013067,0.387700949527954,-61.28762998687
"W3-091","GmWMC168","W3",91,1,39.27,487.5,4599,5960.75,3182.5,28000.5,7626.75,0.216201457544818,0.317525015227813,-0.0660191440287604,0.387433316022206,-46.49133415038
"W3-092","GmWMC146","W3",92,1,17.055,343,5307.5,7026.5,3532,30383,7880,0.195026363865373,0.218288070826498,-0.0793624709988602,0.322688206093155,-59.1848584261267
"W3-093","GmJMC056","W3",93,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-094","GmWMC150","W3",94,1,15.06,316.5,3791.5,5788.75,2711,29879,8683.75,0.272277295236519,0.453804975620177,-0.0287976325038432,0.487763576056548,-32.2099316625106
"W3-095","GmWMC029","W3",95,0,22.385,379.666666666667,5365,6962,3946,31811,8284.5,0.191816839513065,0.278335229123982,-0.0645341058211345,0.358694530155068,-53.8674317956962
"W3-096","GmWMC113","W3",96,0,40.685,579,3184,4742,2234,26225,8172.5,0.265923438859334,0.513521310505714,0.0201135994911042,0.5305376807836,-1.8609991436705
"W3-097","GmJMC093","W3",97,1,51.545,1195,2916.5,4861.75,2226,27789.5,8879,0.282744747627083,0.543134390451324,0.0133924345985301,0.553836981467028,-8.08085642203039
"W3-098","GmWMC178","W3",98,1,69.835,1051.75,2742,4564.5,2063,27498,8662.5,0.280477343347885,0.563366198258898,0.0313446951993685,0.574461057258365,3.03973918922291
"W3-099","GmJMC158","W3",99,1,54.93,1152.75,2414,4694.5,1908,30556,9730.5,0.329737647689955,0.627906530238328,0.0295367442606323,0.631468314203216,1.38321810753153
"W3-100","GmJMC060","W3",100,0,54.82,784.25,4654,6380,3187,32329,9184.5,0.232837766523015,0.408063909867683,-0.0154494756110334,0.475458725156802,-26.5340236228737
"W3-101","GmJMC063","W3",101,0,43.745,991,5647.5,7428,3967,35237,9218.25,0.203050790070607,0.305225562865372,-0.0758550379360286,0.416488109849832,-70.0295796078098
"W3-102","C1329","W3",102,1,24.655,431,6754.5,8555.25,4584,37495,8964.5,0.191964700177067,0.224036399186624,-0.106243809816714,0.36250353121518,-94.523577833397
"W3-103","GmWMC176","W3",103,1,22.17,504.25,5116,7514,3563,36768,9544.5,0.255919831091594,0.36657379534191,-0.0823105262588668,0.471480725783691,-76.6931821073451
"W3-104","GmJMC112","W3",104,1,37.095,629.5,4662,6259.75,3104.5,32787,9043,0.237542255065044,0.392394931982672,-0.0332783517480413,0.476982178005332,-37.589760969271
"W3-105","GmWMC181","W3",105,1,28.805,478.25,5418,7168.5,3418,35084,9196,0.242579968694588,0.356950587980037,-0.0663271012301301,0.473093229269475,-60.6455912423271
"W3-106","GmWMC108","W3",106,0,31.955,558.5,4763,6324.25,3210,31617,9035.25,0.22566480803782,0.368228995203341,-0.063620044283234,0.446596353675969,-55.4453720958246
"W3-107","GmWMC138","W3",107,1,22.755,526.25,3886,6413.5,2890,33533,9727.5,0.284192090966615,0.477308559423409,-0.0341704320496975,0.522397257923648,-40.840043660736
"W3-108","GmJMC043","W3",108,0,37.13,582.666666666667,6178.5,7697,3882.5,35475,9224.5,0.209725270086,0.278081240131819,-0.0803085890526196,0.410177053501495,-71.7577469772281
"W3-109","GmJMC167","W3",109,1,52.46,1057,5565,7055.5,3636,35813,9042.5,0.206793603872893,0.321857909849538,-0.0928545380998287,0.436294563299869,-80.8343881764675
"W3-110","GmJMC059","W3",110,0,34.695,990.75,2545,4188,1901,28499,8866,0.266215645040483,0.586333254027213,0.00726113321161275,0.60016936498818,-12.1802738533527
"W3-111","GmJMC031","W3",111,1,37.52,1043.5,3274,4992.5,2329,29578,9111,0.273587306339346,0.52381572394044,-0.00874070864352495,0.570158177964721,-21.5977543755164
"W3-112","GmJMC095","W3",112,1,36.42,902.75,3670.5,5259.25,2576,30060.5,9293.75,0.251128745208124,0.488257551505066,-0.00669271274270428,0.524547574361908,-20.0524626843592
"W3-113","GmJMC076","W3",113,0,41.015,896.5,3013,4788,2130.5,29237.5,9115.25,0.288349151323243,0.553345228962553,-0.00484224622296407,0.565962159906642,-18.3666084123566
"W3-114","GmJMC114","W3",114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-115","GmJMC184","W3",115,1,55.885,734.75,4156,5516,2864,28340,8518,0.221037058741019,0.398098474426315,-0.0242657963721534,0.444212275652936,-25.2545380613612
"W3-116","GmJMC008","W3",116,0,16.84,560.5,3897,5866.5,2834.5,31425,8903.5,0.253117355245071,0.453605701106221,-0.0465443441580015,0.505136838493225,-46.1330705654845
"W3-117","C0394","W3",117,0,35.755,792.25,2996,4867,2160,28068,8532,0.275456992125676,0.527640742408768,-0.00453669260204206,0.543261012448847,-17.7199433092706
"W3-118","GmJMC077","W3",118,0,42.965,907.5,3388.5,5190.5,2480,30522.5,8948,0.257572111639432,0.483753693463256,-0.0344535019722197,0.543246949568384,-37.4789713009372
"W3-119","GmJMC099","W3",119,0,49.9,954.75,3639,5484,2509,30873,9078.5,0.272744927550094,0.492137968901805,-0.0211681563612086,0.535574884797895,-31.5418041714962
"W3-120","C1290","W3",120,1,35.5,797.75,2423,4514.5,1798,29081,9015,0.346966283255602,0.62282015919865,-0.0163067878165713,0.642172571424182,-27.7121947550946
"W3-121","GmWMC191","W3",121,1,33.945,726.25,5985,7455,3667,34376,8593.5,0.212200006833234,0.293003675904365,-0.0872714294922781,0.413252089998858,-74.1085579831381
"W3-122","GmJMC028","W3",122,1,43.53,1032,3024,4986.75,2253.5,29137,8948.25,0.280052581647858,0.539437490789568,0.00588852662577581,0.557366742503017,-12.5975304750123
"W3-123","GmWMC109","W3",123,1,29.185,676.5,4546,6142,3174.5,32329.5,8900,0.20735822516734,0.375033532274178,-0.0551783759229523,0.447029302519311,-50.8312893051943
"W3-124","GmWMC170","W3",124,1,29.375,666.75,3280,5188,2388,30730,9451,0.283973996846272,0.536658367968174,-0.0160702829199458,0.575608560530041,-28.8149063735635
"W3-125","GmJMC090","W3",125,0,48.07,623.75,4844,6175.5,2987,33530,8935,0.228837324279855,0.3870072261765,-0.0513790828431559,0.465946343922752,-50.6532658195833
"W3-126","GmJMC180","W3",126,1,30.28,669.25,4153,5641.5,2679,30660,8531.5,0.249344464299931,0.447937607046522,-0.0521603643068175,0.509187163820386,-48.0609682364741
"W3-127","GmJMC110","W3",127,0,53.675,873.5,3147.5,4999.25,2166.5,30849,8940,0.28456149567764,0.536133645596401,-0.0225457791805403,0.584411894526498,-31.6216095147609
"W3-128","GmWMC129","W3",128,1,31.75,735.5,4973.5,6337,3159,31537.5,8713.75,0.216934607590748,0.359912880137232,-0.0587300531791798,0.445336160125349,-53.6856884225366
"W3-129","GmWMC071","W3",129,0,34.835,910.75,3390,5099.5,2367,29422,8967.5,0.260130168525058,0.51975349769301,-0.000647418475015034,0.557752308679886,-17.6136216026068
"W3-130","GmWMC073","W3",130,0,48.76,663.5,3602.5,5135.25,2548.5,29813.5,9162.25,0.240091271886846,0.46912489659627,-0.0149561998716646,0.516355921152244,-24.4705204027764
"W3-131","GmWMC192","W3",131,1,17.175,704.25,2820,5073,2067,30930,9265.5,0.319505141310186,0.5732830849506,-0.0187344613534535,0.601093158327565,-29.1286416007758
"W3-132","GmJMC057","W3",132,1,30.61,532,4889,6469,3106,33323,8933.5,0.230201129072743,0.363616783788392,-0.0631742124120395,0.462623799837824,-56.7349932475992
"W3-133","GmWMC182","W3",133,1,22.27,601.75,5688,7470.5,3782,36373,9300,0.214335755003311,0.32230339023418,-0.0870039120608879,0.440791560452763,-78.0532388246236
"W3-134","GmWMC046","W3",134,0,31.37,670.666666666667,5070.5,6420.5,3552.5,31628,8659.5,0.164259494240688,0.324088677251182,-0.0527714474554716,0.412143022408577,-51.3243746797578
"W3-135","GmJMC058","W3",135,1,26.72,573,4313,6055,3059,31347,8723.25,0.222153132065237,0.367482616763724,-0.0458722020030641,0.453293017962099,-44.4305415637477
"W3-136","GmWMC134","W3",136,1,23.195,469.5,2730,5004.75,1943,31096.5,9005.5,0.34681220033297,0.58636378239923,-0.0509236495263642,0.636388423711895,-50.9242540550122
"W3-137","GmJMC047","W3",137,0,47.89,888,4924.5,6548.5,3392.5,31508.5,8341.25,0.213891694731976,0.325433243585811,-0.0756855012149419,0.437769422505818,-61.1998812486824
"W3-138","GmWMC015","W3",138,0,20.72,608,3547.5,5364.75,2429.5,31234.5,9032.75,0.27304972538347,0.490647406581963,-0.0286297254655414,0.5395057093405,-33.6423406298336
"W3-139","GmWMC173","W3",139,1,27.485,685.75,4228,6160,3054,32443,8962,0.235155764966711,0.408075147951964,-0.0557779653231725,0.483374048954456,-53.866433865283
"W3-140","GmWMC066","W3",140,0,34.665,775,3398,4887,2347.5,28011,8594.25,0.245080289626461,0.493742887159407,-0.00409188362766465,0.511914470567261,-16.8775983153688
"W3-141","GmWMC070","W3",141,0,50.73,813.666666666667,3023.5,4483.5,2071,27906,8441.25,0.271778372799255,0.535845639246036,-0.0083503047199977,0.554361386135068,-18.882949862162
"W3-142","GmJMC179","W3",142,1,54.98,1265.5,1953,3723.5,1521,25463,8685.5,0.320522418479843,0.658712722253442,0.0523279758174106,0.635428715599369,13.2058717638938
"W3-143","GmWMC115","W3",143,0,53.74,758.5,3235.5,4711.75,2258,26838.5,8564,0.253893157546133,0.495253672306814,0.015891010526578,0.503032275708779,-3.18674175809758
"W3-144","C1322","W3",144,0,52.38,779.25,3169,4729.5,2246,28549,9159,0.257891620676986,0.522773084720952,0.0255836884288447,0.52788296933267,0.632581953516298
"W3-145","GmJMC034","W3",145,0,38.995,852,2356,3762.5,1695,25042,8329.5,0.277625364396781,0.606803843166423,0.0374567717725779,0.589801717820271,6.99801928072766
"W3-146","GmJMC016","W3",146,0,32.125,705,3037.5,4697,2296,27056.5,8632.75,0.247383994202912,0.511960017643372,0.0121560080420868,0.521224843350019,-4.8621460977459
"W3-147","GmJMC098","W3",147,1,43.055,931.75,3121.5,5104.25,2196.5,29831.5,8971.25,0.288592160602226,0.528617335858273,-0.00277946313544499,0.557082198054393,-17.2883669573982
"W3-148","GmWMC169","W3",148,0,41.265,818.5,3594.5,5068.25,2396.5,29143.5,9439,0.249716369749772,0.509486951064734,0.0204091963232913,0.532247845281107,-2.99365821552995
"W3-149","GmJMC037","W3",149,0,34.995,535,3741,5663.5,2655,30979,9617,0.251749073590234,0.493227160353199,0.00178091952967648,0.518355172561051,-13.8092497999735
"W3-150","GmWMC152","W3",150,1,54.625,836.75,2850,4965.5,2202,30121,9514,0.284983994670207,0.561823336032583,0.0217310905307132,0.573893134516787,-2.23150612686568
"W3-151","GmJMC030","W3",151,0,28.025,437.25,5210,7003,3753,34002,10112,0.212079515042463,0.380107247723658,-0.000398450774131902,0.441450818925885,-14.1048283230951
"W3-152","GmWMC006","W3",152,0,21.76,595.75,6278,7807.5,4262,35852,9715.5,0.190750326870972,0.299963283186398,-0.052210569549806,0.388343035535814,-53.9128499301527
"W3-153","GmWMC001","W3",153,0,20.22,380.5,5763,7229.75,3740,34533.5,9605.25,0.214619253736724,0.351395560575329,-0.0301222608108695,0.437138351252402,-37.4806921369346
"W3-154","GmJMC021","W3",154,0,18.525,558,5146,6545.25,3361,32001.5,9419,0.218204097283333,0.373697152653011,-0.0184099352406034,0.460512224065656,-26.4221575132327
"W3-155","GmWMC087","W3",155,0,25.115,494,8437.5,9719.75,4968.5,42761,9910.25,0.189016829275708,0.226658067308977,-0.133858691626893,0.387321252730352,-129.404097421842
"W3-156","GmWMC018","W3",156,0,27.73,659,3748,5342.5,2625,29642,9471.5,0.250025776945021,0.493834573697012,0.0199106651995583,0.517343706826386,-1.9592081164952
"W3-157","GmJMC088","W3",157,0,17.865,735.5,5175,7046.5,3485,35353,9397.5,0.231298195812034,0.359977020867359,-0.0743910666456156,0.46018177455123,-66.9315278283277
"W3-158","GmWMC094","W3",158,0,21.085,622.25,4792,6379,3174,32543,9374.5,0.23872199949177,0.396785039658185,-0.0266804447421347,0.465708253600401,-34.7437910325029
"W3-159","GmWMC010","W3",159,0,21.575,943.333333333333,4554,6210.5,3228,31883,9625.5,0.217929405477854,0.427535889380067,-0.00409473962469804,0.472306958578391,-17.1692749017695
"W3-160","GmJMC085","W3",160,1,45.47,862.75,4836,6615.5,3267,34712,10024.75,0.233620901254694,0.412649758187462,-0.0273746085363457,0.488907075888441,-36.9387397163635
"W3-161","GmJMC133","W3",161,1,32.93,587.666666666667,6267,8294,4451,40416,9920.5,0.211408515687084,0.280183658510349,-0.110335075176896,0.42192725487097,-106.50518745404
"W3-162","GmWMC164","W3",162,1,36.015,745.75,3340,5220,2273,30345,9212,0.300427492000931,0.552022043114605,-0.00482407873156015,0.586110880911493,-20.2696670757993
"W3-163","GmJMC068","W3",163,1,29.48,584.5,5593,7247.25,4124.5,34415,9994,0.182427618475086,0.330396896330456,-0.0303244788465989,0.391099812021913,-34.9984043024301
"W3-164","GmWMC144","W3",164,1,25.655,589.75,6179,7786.5,4235,36446,10166.5,0.195280598604583,0.330665914604759,-0.0432836520430648,0.415382488342997,-51.2059354832204
"W3-165","GmJMC005","W3",165,0,26.24,614.75,4065,5517.5,2677,30325,9695,0.24355962355202,0.491907025933279,0.0145381293656428,0.516488079848485,-5.05543520835277
"W3-166","GmJMC104","W3",166,1,16.235,698,5281,6581.25,3400,33076.5,9287.5,0.217156347908043,0.366292851245234,-0.0464909552678073,0.464433398692253,-47.6784369734246
"W3-167","GmWMC136","W3",167,1,33,590.5,7088.5,8630.75,4700,38491,9658.5,0.183757031168449,0.254308570608328,-0.0973999065064247,0.379118587379445,-92.1654616119579
"W3-168","Houjaku Kuwazu","W3",168,0,25.075,675.5,4143.5,5968.5,2843,32240.5,9489,0.254879765918721,0.463011896018418,-0.0251158669423448,0.51832056281579,-33.4100631894727
"W3-169","GmJMC145","W3",169,1,43.63,624.5,5891.5,7097.5,3547.5,36072,9338.25,0.217844549233009,0.344007088053172,-0.0666712888994011,0.473950610410455,-66.4666498530626
"W3-170","GmWMC084","W3",170,0,29.395,684.75,4475,5957,2879,31951,9489,0.251910872875361,0.449168308546733,-0.0232707376885251,0.511109522805453,-32.5635903559819
"W3-171","GmWMC148","W3",171,1,35.97,734.25,4026.5,5978,2840,33861.5,9802.25,0.257726120330286,0.46288310258616,-0.0387259963016483,0.526828178518272,-44.4091806867867
"W3-172","GmJMC100","W3",172,0,26.31,795.75,6192,8024,4382,38759,10324.5,0.182337036437247,0.305916650501646,-0.075916754897129,0.412352118781435,-78.3247443129701
"W3-173","GmJMC062","W3",173,1,39.91,995.25,4519,6258.5,3136,32885,9738.5,0.237497301265167,0.420492667812442,-0.0216467187043655,0.485688926711975,-29.9378954147833
"W3-174","GmWMC014","W3",174,0,57.34,1068.5,2767,4674.25,2061.5,29498,9644.25,0.290269566458532,0.593526185474432,0.0327855148983237,0.601610196067158,3.56738130531715
"W3-175","GmWMC107","W3",175,0,38.085,773.75,4641,6444,3160,33028,9650.5,0.237381726228022,0.422906832926441,-0.0177465895791528,0.4920778169886,-27.5588212549023
"W3-176","GmJMC111","W3",176,0,32.535,947,4063.5,5751.5,2836.5,31386.5,9381.5,0.239972172218523,0.466730305621404,-0.0185964132582613,0.523809434647358,-29.8222994006726
"W3-177","GmWMC155","W3",177,1,20.145,369.25,8103,9445,4490,43408,10043,0.221132999120548,0.267109034193997,-0.134229881412476,0.441416272438501,-137.291940471017
"W3-178","GmWMC120","W3",178,1,25.93,395.5,7166,8525.25,4213.5,38697.5,9388.5,0.206830032534035,0.25550904319359,-0.107040576898199,0.405636443206638,-105.572909316555
"W3-179","GmWMC163","W3",179,1,36.385,833.5,4195.5,6342.75,2880,34026.5,9915.75,0.269002886040378,0.463806953319898,-0.0254883588980642,0.540696896758886,-34.1294476618777
"W3-180","GmJMC177","W3",180,1,47.535,1006.75,3192,5387,2463,31732,9658,0.276079338945255,0.532640108376564,0.00565751232502482,0.566200527563737,-14.0373040862442
"W3-181","GmWMC118","W3",181,0,35.435,754,3906.5,5719.5,2697.5,31411.5,9209.5,0.261542090450318,0.477172884930271,-0.0137051520560847,0.524887173860698,-24.4898199079661
"W3-182","GmJMC137","W3",182,1,42.19,862,3492,5453.25,2466.5,31388,9250.25,0.275126338743876,0.5113360462992,-0.0183754875863799,0.547946743927437,-30.0062783482257
"W3-183","GmJMC082","W3",183,0,63.71,1087.25,3197,5099,2310,30578,9399.5,0.279188510763064,0.543266830664113,-0.000509904613950111,0.571660414654417,-17.3823620720899
"W3-184","GmWMC127","W3",184,1,52.735,1020.75,2605,4760,2030,29744,9145.5,0.295698311367721,0.577352450739349,0.000273867121147499,0.592413949944188,-16.7493790898914
"W3-185","GmJMC002","W3",185,0,23.685,442,4938.5,6245.75,3235.5,31079.5,9140,0.195237191598951,0.363925888711552,-0.02954807588958,0.452762293429354,-30.8581099435235
"W3-186","GmWMC019","W3",186,0,19.02,498.25,4625,6336,3132,32999,9433.5,0.23566520066857,0.417786949407187,-0.0439770427194198,0.493386702585908,-46.9221319918685
"W3-187","GmWMC036","W3",187,0,23.77,513,3742,5642.25,2571,33238,9792.5,0.276344866677853,0.509304220301891,-0.0266061169429154,0.551223935612972,-37.6803940640442
"W3-188","GmJMC053","W3",188,0,30.935,666.25,5066,6905,3582,32846,9183.5,0.218534195628293,0.34520931313545,-0.0495110048963144,0.415234065863537,-46.9095665925635
"W3-189","GmWMC022","W3",189,0,25.055,684,3533,5544.25,2686.5,31750,9851.5,0.257366661033962,0.505323866409501,-0.00336119464071357,0.53112533670833,-20.0584460660088
"W3-190","GmWMC147","W3",190,1,41.695,965.5,3987.5,5934,2898.5,31777.5,9480.5,0.240592457455296,0.460201538756121,-0.0141602753764078,0.489127133076217,-26.2538825693046
"W3-191","GmJMC065","W3",191,0,32.855,809,4270,6108.75,2995.5,31334,9351.5,0.242485216671721,0.423377978820092,-0.0138160439146459,0.47961989833561,-24.7409954014335
"W3-192","GmJMC064","W3",192,0,17.165,421.5,6772,8762.5,4852,39480,10228,0.191300756900092,0.253326068176302,-0.0858466389792368,0.355617063226047,-86.6791339401557
"W3-193","GmJMC055","W3",193,0,55.06,1036,3938,5878.25,2642.5,31537,9619.5,0.277248260765889,0.482188711278812,-0.00343072152713642,0.505538442570916,-16.9210392536381
"W3-194","GmWMC174","W3",194,1,34.005,731.5,5876,8074.25,4357,36772.5,10271.5,0.201592757226763,0.320686999425712,-0.0417178549207931,0.390278118840855,-47.4704471053088
"W3-195","GmJMC009","W3",195,0,21.81,734,6647.5,8489,4686,38702,10988.5,0.180522062298999,0.321187931458964,-0.0382965958629043,0.386637390811906,-47.1098889618704
"W3-196","GmJMC128","W3",196,0,22.7,669.25,4352,6511,3135,33410,10136.5,0.250914411580006,0.444095994097909,-0.00673835207314676,0.483734898413926,-23.5296802156978
"W3-197","GmWMC188","W3",197,1,35.315,733.25,4735,6870,3361,34633,10093,0.239895097038256,0.41395097752187,-0.0240837511322163,0.473527571243235,-34.9819858116547
"W3-198","GmJMC130","W3",198,0,40.575,815.5,5245.5,6661.25,3592,34030.5,9911.25,0.193244430602507,0.362584988951654,-0.0185545199994964,0.429963811094362,-29.5509610937734
"W3-199","GmJMC121","W3",199,1,27.785,639.75,4664,7245.5,3477,38046,10896.5,0.243684202800806,0.43941966394892,-0.0264276941391743,0.501720178463718,-41.2030957763974
"W3-200","GmWMC183","W3",200,1,15.185,304.5,11465,12886,6422,52679,12171.5,0.179699191568974,0.203908199315558,-0.0963813959772145,0.349787173733435,-121.404300666056
"W4-001","GmJMC013","W4",1,0,7.135,176.75,5407,6857.5,3872,34874,7572,0.16834346572781,0.235080943829575,-0.166786187608243,0.416654095148061,-135.41750101248
"W4-002","GmJMC055","W4",2,0,4.395,122,5748,7255.25,4015.5,39126,7383.25,0.187767145532633,0.21102724718451,-0.236813593652105,0.432549668428031,-202.433944584369
"W4-003","GmWMC072","W4",3,1,10.45,291.75,5245,6550,3687,32280,7406.5,0.177997289837309,0.239262240489942,-0.160830522665554,0.407744487822747,-117.649628406822
"W4-004","GmJMC081","W4",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-005","GmJMC039","W4",5,0,19.075,417,4826.5,5993,3382.5,30529,7399,0.162526337073887,0.277143188066456,-0.126170875346962,0.416571862748618,-96.4577231908006
"W4-006","GmJMC061","W4",6,0,22.36,501.5,4235.5,5461,3085,29949.5,7614.25,0.181039441188285,0.333078508659524,-0.11450162376303,0.460130932318746,-88.4109389876146
"W4-007","GmJMC037","W4",7,0,13.82,404.75,5153,6490,3545,31627,7696.5,0.177661787444291,0.265319776104629,-0.113919061907821,0.421808621454528,-88.8570194692711
"W4-008","GmWMC022","W4",8,0,14.345,411.75,3461,5065,2655,28037,7796.5,0.213382558160075,0.431855523701038,-0.0605719180960615,0.512306343350363,-55.3588131957912
"W4-009","GmJMC054","W4",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-010","GmWMC155","W4",10,1,14.315,403.25,5260,6956.5,3406,36108,7758,0.214834191490781,0.27645631605067,-0.168394766114811,0.464240269539488,-138.088087227264
"W4-011","GmWMC150","W4",11,1,7.93,152.5,4311.5,6083,2940,44164.5,7878,0.249855408570404,0.38799064780649,-0.23074605845458,0.585366222493641,-230.315421020844
"W4-012","GmJMC065","W4",12,0,19.01,392,5310.5,6664.5,3404.5,36795,7327.25,0.1828905918636,0.249363774874582,-0.213377359342667,0.452617463449074,-187.930518876209
"W4-013","GmJMC041","W4",13,0,13.06,221,6759,7783.5,4448,39687,7759,0.153945122000607,0.184925811739643,-0.223543785623722,0.402730282586205,-198.594209220505
"W4-014","GmWMC015","W4",14,0,11.315,298.75,4610,6333,3218,39153,7814,0.210511692238019,0.341163402554924,-0.213900096970605,0.525047809642343,-199.697806013899
"W4-015","GmWMC153","W4",15,1,13.81,434.25,4802,6317,3428,32177,7850,0.186525535141859,0.306168897209152,-0.133660800077288,0.440450889108321,-103.471496758483
"W4-016","GmWMC152","W4",16,1,12.67,458,4615,6065.75,3308,31455.5,7725.75,0.19289053741129,0.319983039074984,-0.132990038709277,0.452383181273575,-102.346221680711
"W4-017","GmWMC024","W4",17,0,12.76,267.5,6055,7503.25,4239.5,42714,7887.5,0.156874820970057,0.217408214613568,-0.227752352439105,0.434485012655985,-221.615036796206
"W4-018","GmWMC094","W4",18,0,6.14,109.5,6197,7537,4342,50463,7875.5,0.151920795913921,0.170183315193848,-0.301428993327508,0.491064698862319,-313.796388407256
"W4-019","GmWMC124","W4",19,1,7.555,139,5575,6817,3689,45840,7127,0.168684179855414,0.219106880531676,-0.278005262401519,0.489370800132466,-271.393134223748
"W4-020","GmWMC109","W4",20,1,7.39,108.666666666667,6067.5,7571.5,4054.5,48364.5,7550.75,0.169060021206087,0.201125925189442,-0.252808678821234,0.443295398862371,-263.788541109496
"W4-021","GmJMC059","W4",21,0,13.91,348.25,4628,5631,3208,31507,7061,0.166682989091888,0.26818217625245,-0.173905345222168,0.450592775771622,-131.07627827359
"W4-022","GmJMC090","W4",22,0,10.985,86,6905.5,7779.75,4452.5,47746.5,7502.5,0.149550489286879,0.166279680152185,-0.331271324176359,0.493220469774691,-311.355114355088
"W4-023","GmJMC112","W4",23,1,6.035,100.5,6414,7714,4222.5,48391.5,7439.75,0.172942988888317,0.174661496802434,-0.281897157514202,0.467432089341477,-284.721866506072
"W4-024","GmWMC127","W4",24,1,11.36,261.25,5387,7335.5,4079,40296,7872,0.178126980336692,0.243170395642712,-0.220060576410718,0.445804795979451,-198.93238683421
"W4-025","GmJMC028","W4",25,1,16.205,310,5292,6896.25,3776,35614,7661.5,0.186935645293517,0.250207580414853,-0.194879733684524,0.432254440233908,-155.673605623409
"W4-026","GmJMC126","W4",26,1,10.445,331,4963,6141.25,3502,33369,7740,0.165728031670473,0.280063104580568,-0.1598326566392,0.422983367375672,-123.926744400892
"W4-027","GmWMC048","W4",27,0,16.635,498,4276,5693.25,3088.5,29489.5,7679.25,0.190277660901756,0.350204515205653,-0.0958628916507439,0.454615399728331,-79.3297954816503
"W4-028","GmJMC044","W4",28,0,16.26,520.75,4692,5651.5,3189,29673,7807.5,0.176352828638479,0.309421082422008,-0.0930452455795267,0.437248419265485,-76.1151705307826
"W4-029","GmWMC160","W4",29,1,7.46,169.5,6686.5,8083,4447.5,43697,7970.75,0.177025208545769,0.184789585172451,-0.225553559924391,0.417199843128053,-223.440695152595
"W4-030","GmJMC121","W4",30,1,11.415,247.5,5215.5,6786,3736.5,39274.5,7728.25,0.17522371287736,0.263467359622621,-0.217079867881825,0.464028558046703,-196.129973735948
