"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W1-162","C1290","W1",162,0,64.39,2108,1094,2690,1035.5,21643,8175.75,0.353753440318977,0.753377628009649,0.102800372516186,0.704091774694875,40.2337806107032
"W1-163","GmJMC184","W1",163,1,96.7,2681.5,1238,2609.25,1101,20319,7804.25,0.292034427195319,0.726714915079685,0.121539998366262,0.656160483527532,47.8196518540986
"W1-164","GmWMC087","W1",164,0,117.63,1737,1538,2886.75,1369,21063.5,7540.5,0.264933534255659,0.649974071984701,0.0885507412881782,0.625409800758119,31.5390833807048
"W1-165","GmJMC028","W1",165,0,97.96,2412,1161,2394.25,1050,19690.5,7757,0.306134400977405,0.724456313156993,0.121588239613406,0.671356011700803,44.8807554014587
"W1-166","GmWMC190","W1",166,1,61.61,2548.75,1127,2736,1070,20995,7835,0.346540934944354,0.743748717421106,0.0991836984899348,0.692422391236694,37.0312832900845
"W1-167","GmWMC188","W1",167,1,89.355,2569.5,1210,2784.5,1129,20840,7732.5,0.323028716952665,0.722178171080401,0.0948303012714425,0.673807758329811,34.8387072358148
"W1-168","GmJMC097","W1",168,0,98.505,2536.75,1073,2361,1005,19998,8071,0.307921938284398,0.759320898822973,0.132271423829734,0.692552632871285,53.7410821745671
"W1-169","GmJMC023","W1",169,0,73.05,2430.75,1390,2784,1266,20626,7959.25,0.280635945485084,0.693923175916455,0.116096438286077,0.644271954858841,45.8994166197818
"W1-170","GmJMC082","W1",170,0,90.895,2274.25,1248,2618,1153,20952,8239,0.297277880278025,0.726665187958735,0.12248854155901,0.66319577814884,51.1171481028306
"W1-171","GmWMC122","W1",171,0,60.475,1814.75,2043,3799.75,1781,25159.5,8568.75,0.268520259429028,0.608021188083777,0.0528081520149006,0.59202843493035,15.2784099357248
"W1-172","C0394","W1",172,0,55.585,1423,1746,3229.5,1514,22679,8019.5,0.270891013448131,0.652289804114568,0.0815487345525319,0.609472557678763,30.7125476797191
"W1-173","GmJMC167","W1",173,0,81.735,1518.75,2170,3982,1938,25329,8303,0.253836875685162,0.57097465905725,0.0501834953324953,0.586597288544434,14.2830816570262
"W1-174","GmJMC117","W1",174,0,34.53,1561,1768,3323.25,1522.5,23421,7938.25,0.274758468679509,0.611741187049583,0.0443300843533371,0.60530651247669,10.3029693092607
"W1-175","GmJMC032","W1",175,0,41.655,1380.75,1827,3298,1594,22166,7574.5,0.268681501013169,0.607540980283905,0.0569613602292464,0.603989169163781,15.5238417878384
"W1-176","GmWMC162","W1",176,0,85.39,2385,1442,2914,1355,20429.5,7323.75,0.27485076108807,0.662069169953972,0.0978947651481657,0.613801623367553,35.751608196375
"W1-177","GmJMC050","W1",177,0,39.75,1462.75,1963,3274.5,1585,21049,7453,0.257221595243417,0.607089904679812,0.0629503379548967,0.580030300538618,18.6742173638929
"W1-178","GmJMC039","W1",178,0,46.82,1840.75,2037,3327.5,1732,20762,7880.5,0.22927498213647,0.594074317478573,0.110035494674473,0.588475309769758,43.9044739940775
"W1-179","GmJMC112","W1",179,0,83.785,2180,1138,2362.5,1056,18388.5,7200,0.290109968126848,0.71503772136479,0.130596570547995,0.650533812032476,48.9703788032839
"W1-180","GmWMC168","W1",180,1,74.98,1869.5,1144,2520.25,1075,20236,7912.25,0.31535408217006,0.731246829853743,0.124331623723804,0.676634307373757,50.7408998505045
"W1-181","GmJMC128","W1",181,0,68.265,1795.66666666667,2011,3227,1625,22187,8145.5,0.244929274974583,0.622852709899069,0.101702772026172,0.58804247417138,40.9171374150179
"W1-182","GmJMC088","W1",182,0,34.5,683.333333333333,3148,4658,2360,26223.5,7923.25,0.239267449177934,0.464621677552759,0.02186594787963,0.509608982421653,-1.05644218343841
"W1-183","GmWMC109","W1",183,0,35.295,819.5,3333,5028,2651,26058,7844,0.214655555208768,0.435974772215906,-0.00141097080848981,0.494283599182065,-15.3155445168477
"W1-184","GmJMC121","W1",184,1,30.26,968.5,2214,3934.5,1825,24055,7584,0.265919569216643,0.560760631243291,0.0170061037814918,0.585567691690693,-6.03965994088136
"W1-185","GmJMC106","W1",185,1,51.375,2070.5,1176,2814.75,1156,22218,8318,0.330271500021426,0.727331982415039,0.101311508932126,0.682871507294428,41.827960825614
"W1-186","GmJMC137","W1",186,1,83.235,2472.25,1107,2577.75,1029,21390.5,8342.5,0.333172061051461,0.757002011683702,0.110406764036448,0.701058974287691,45.5181789115583
"W1-187","GmJMC158","W1",187,1,45.055,1684.5,1409.5,3102.25,1233,23039,8529.25,0.339350461968435,0.722387517977848,0.098964764304073,0.679940410248232,41.4136229349544
"W1-188","GmWMC042","W1",188,0,15.5,912,2516,4167,1977.5,25690.5,8677.5,0.271601024476023,0.575839773611404,0.0570413077143719,0.578021721809579,20.0883095549784
"W1-189","GmJMC076","W1",189,0,63.06,2103,1314,2790.25,1149.5,21948.5,8497.75,0.328634835258518,0.734577815541597,0.11493048798582,0.684429101166806,49.0495230274462
"W1-190","GmWMC173","W1",190,1,47.09,1887.75,1376.5,2932,1203,23338,8926.5,0.316289339385114,0.732521625387053,0.112733751339367,0.678390119211734,49.8824918690522
"W1-191","GmWMC192","W1",191,0,38.67,1591,1451,3189,1274,23697.5,8837.5,0.330301864685548,0.717491583492327,0.102886396400237,0.671780233409028,44.9000732403441
"W1-192","GmWMC074","W1",192,0,47.765,796.25,1901,3356.5,1674,21153,7600,0.268521849433631,0.594116579754133,0.076771584355329,0.562145058312536,24.7552160967208
"W1-193","GmJMC026","W1",193,0,38.275,1008.5,1761.5,3057.75,1378.5,21494.5,8077.5,0.295348827793745,0.676853574935964,0.100376493167591,0.631251296432523,39.7012080006731
"W1-194","GmWMC187","W1",194,1,47.755,1292.5,1699,3604.25,1522,24024,8276.25,0.313372209503917,0.669281111170619,0.0643451747138281,0.640910784416192,21.5512590930864
"W1-195","GmJMC131","W1",195,0,45.92,1450.75,2741.5,4294,2206,24804,8304.75,0.241339154203442,0.516603235859758,0.0544684610300622,0.515993528675758,18.5214331472429
"W1-196","GmWMC153","W1",196,1,37.11,1005,2376,4186.25,2031.5,25717,8813.25,0.262151046718606,0.580785595589231,0.0608347293221909,0.559631188369308,20.3150089087467
"W1-197","GmWMC181","W1",197,1,29.175,927,2716,4272.75,2078.5,24516,8293.75,0.258992939753057,0.516484334281652,0.0458127138836737,0.529482732010788,12.0316267933736
"W1-198","GmJMC037","W1",198,0,41.12,871.25,2854,4535,2282,27084,9411.5,0.243704458389178,0.558226276160109,0.0553476036581058,0.543982341441328,18.7268088911961
"W1-199","GmJMC047","W1",199,0,57.425,1211.75,3637,5370.5,2839,28530,9208,0.213042578345841,0.45779311285905,0.0369396858937438,0.479571935131919,9.0287994481055
"W1-200","GmJMC060","W1",200,0,46.13,1377.5,2971.5,4709.25,2274.5,28486,9924.25,0.241831050097931,0.566937948883745,0.0603053033773227,0.563417058686799,22.7809511179139
"W2-001","GmWMC019","W2",1,0,19.5,660.75,2832,4387,2103,26549,8125.5,0.25060999971462,0.548508949314244,0.00271146434584714,0.570279189476103,-14.4011881754644
"W2-002","GmWMC129","W2",2,1,37.775,997.5,2477.5,3969.5,1899,25344.5,7736.25,0.233630883565487,0.533953203787943,0.00268825689855082,0.561952768077236,-11.280619783873
"W2-003","GmWMC192","W2",3,1,34.445,950,1619,3547.75,1365,25745.5,7988,0.339116917379671,0.679458335726706,-0.00274036936783597,0.667235772879269,-17.276598677807
"W2-004","GmWMC024","W2",4,0,33.325,1079.25,2026.5,3727,1604,24512,7828,0.279884595062193,0.630425225376299,0.0320450583082924,0.611666438005399,2.13150169692499
"W2-005","GmJMC088","W2",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-006","GmJMC133","W2",6,0,27.17,680.75,4005,5591.5,2810.5,30870.5,7923.25,0.203767363765046,0.381178876283821,-0.0754146243521663,0.49478501125915,-62.4983078560399
"W2-007","GmJMC104","W2",7,0,43.075,1288,2087,3589.75,1605,23799.5,7608.25,0.256572178447867,0.612703590376822,0.0254089388396676,0.593214331301081,-0.964062591909896
"W2-008","GmJMC047","W2",8,0,27.485,836.75,4376,5716.25,3197.5,29928.5,7938,0.172951592174528,0.351760363979499,-0.0544993037997536,0.433818410404313,-48.9543928924592
"W2-009","GmWMC071","W2",9,0,38.435,1130.25,2048,3397,1540,23790,8064.5,0.259773102327956,0.634508943747159,0.0554483526937516,0.608490506984287,14.7906351100509
"W2-010","GmWMC182","W2",10,1,22.02,1096,2693,4318.5,2045,26532,8256.5,0.243575367098183,0.550399884717919,0.0273263362965025,0.557330938842987,1.1421328509038
"W2-011","GmWMC143","W2",11,1,38.865,1406,1582.5,3111,1312,22727.5,7810,0.290806581677447,0.682183890621957,0.0730763942363235,0.628213735109491,23.9078707470903
"W2-012","GmJMC052","W2",12,0,29.145,1031.25,3033,4575,2367,26578,8318,0.211859928013788,0.500554005411385,0.0176456887202273,0.506207582363088,-4.32614423949795
"W2-013","GmJMC040","W2",13,0,48.785,1329.25,2057,3592.25,1616,24048.5,8243.25,0.264671624411481,0.634297981331907,0.0724314661056516,0.603697823331593,24.2313672268256
"W2-014","GmWMC175","W2",14,1,42.55,1486.5,2063.5,3728.75,1584.5,24951.5,8118.25,0.287345453738051,0.638977017668868,0.0324924376783999,0.617462957722601,2.19145985378697
"W2-015","GmJMC096","W2",15,0,52.1,1347,1526,3148.5,1234,23402.5,8333.75,0.324711304305185,0.714084286940383,0.0826176619885361,0.673201969172884,28.478417310454
"W2-016","GmJMC009","W2",16,0,13.95,626.25,4136,5862.5,3061,30894,8383,0.198475071481024,0.415400628800787,-0.0511542359669518,0.476373135223042,-50.7016937052626
"W2-017","GmWMC153","W2",17,1,23.33,920,2289.5,4097.75,1762,25589,7969.75,0.282512400856483,0.594788604560404,0.0218371723093769,0.599627834436069,-2.65151667648624
"W2-018","GmWMC010","W2",18,0,32.57,789,3253,4691.5,2498,26004,8275.5,0.194405849852906,0.476383318706723,0.0334256730358518,0.478400188338406,5.22540942040467
"W2-019","GmJMC080","W2",19,0,37.99,1020.25,2209,3910.5,1719,25773,8444,0.263326178464971,0.622259226355095,0.0564870240248226,0.605281687364063,17.2306349485247
"W2-020","GmWMC074","W2",20,0,19.905,694,3078.5,4670,2287,27755,8310.25,0.229129765682014,0.514398937015313,0.00231894182042958,0.545743943772717,-15.2313683106428
"W2-021","GmWMC140","W2",21,1,24.28,958,2465.5,4062,1876,25537.5,8015,0.250386340903368,0.562444220178417,0.0268444204930263,0.572388936679232,0.914604929084495
"W2-022","GmJMC076","W2",22,0,53.835,1595,1606,3260.25,1334.5,23642,8289,0.298052389488878,0.692821959817891,0.0841015002542739,0.634742629579111,31.3624595085611
"W2-023","GmJMC059","W2",23,0,49.79,1569.75,1703,2994.25,1393,23450.5,8333.5,0.249550686228344,0.685006833309491,0.0903342072557538,0.629642800759354,33.0172911441504
"W2-024","C1329","W2",24,1,48.69,1551.5,2053,3735.5,1577,24615,7803,0.288230536229095,0.635670665172467,0.0425399431377247,0.611492861395037,8.90031421736506
"W2-025","GmJMC039","W2",25,0,50.84,1453,1945,3255,1478,23257,8026,0.261201864709212,0.652823403364271,0.0754926485580388,0.620625368378276,25.8049533331222
"W2-026","5002T","W2",26,0,53.91,1179.33333333333,2542.5,3928.75,1958,23890,7981.25,0.218229330740394,0.560923799375778,0.0608721657961857,0.546166544696525,17.9876522963396
"W2-027","GmJMC021","W2",27,0,49.52,1120.75,2611.5,3774.5,1986,23562,8048.5,0.191867314670312,0.527398139201817,0.0514916097151388,0.51945887820255,12.8289062942189
"W2-028","GmWMC134","W2",28,0,18.485,687.5,2159,4415.5,1864.5,27140,8330.5,0.289321130899756,0.587571128895644,0.0155087576583824,0.592181000992694,-8.24590962691595
"W2-029","GmJMC139","W2",29,1,39.18,1510.25,1828,3456,1555,23264,7858.5,0.255698407067887,0.630153477626766,0.0707343891628627,0.585058231796542,23.6321709821795
"W2-030","GmJMC126","W2",30,0,60.4,1674.5,1606,3103,1328,22681,8064.25,0.279128478517979,0.687282327628662,0.0851935499725167,0.640318263242536,29.0225823221014
"W2-031","GmJMC105","W2",31,0,45.38,1547.75,1882,3377.5,1501,23750.5,7905.25,0.257822818069294,0.625931569581621,0.0565483179497162,0.59895726430855,15.2245031529386
"W2-032","GmJMC031","W2",32,0,52.09,1700.25,1770.5,3385,1408,24310,8132.25,0.283038763350949,0.670060026246469,0.0601911616101821,0.637888867207778,16.7832641050849
"W2-033","GmWMC014","W2",33,0,41.095,856.333333333333,2377,3918.5,1805,25199,8077,0.251912082608052,0.591106064685104,0.05145596862524,0.578344193885236,13.7072472522211
"W2-034","GmJMC068","W2",34,0,51.865,1438.5,1520,2973.5,1293,21966.5,8011.5,0.268081333132749,0.695512836963289,0.0973775198472629,0.63840033056192,35.3576025982873
"W2-035","GmWMC142","W2",35,0,37.455,1274,2145.5,3819.25,1744.5,25102,7877.25,0.253007653975883,0.591546647890418,0.0417238351159438,0.578805714703996,7.75351854806939
"W2-036","GmJMC053","W2",36,0,30.84,933,3397.5,4947,2580.5,26289,7645.5,0.192893217679518,0.435269569755272,-0.00453345237707821,0.46140609049688,-16.0422965327181
"W2-037","GmWMC070","W2",37,0,29.845,772.75,3652,5150.5,2666,28542,8157,0.205945580269436,0.443007072508168,-0.016095646709726,0.480759461900188,-24.4108388752697
"W2-038","GmWMC020","W2",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-039","GmJMC100","W2",39,0,42.97,1393.25,2050.5,3566.75,1735.5,23846.5,7776.5,0.239024031709818,0.597813768321544,0.0542262196681708,0.566972620870744,14.2423910622278
"W2-040","GmWMC001","W2",40,0,17.345,422.75,4349,5893.5,3105,29548,8255,0.188291765751956,0.386614903391529,-0.028439851066538,0.451132597703073,-30.2601781846043
"W2-041","GmJMC128","W2",41,0,31.2,868.333333333333,3681,5268,2738,27310,8141,0.200544103594006,0.438764404318901,0.0149795981346791,0.459290256505005,-3.89808956175919
"W2-042","GmJMC082","W2",42,0,51.13,1008.75,2734,4307.5,2018,26295,8055.5,0.247872591765899,0.553981886434032,0.0201930162094228,0.551462158022054,-3.51274235144172
"W2-043","GmWMC151","W2",43,1,33.85,1374.25,1858,3623,1520,25138,8146.5,0.294973186034881,0.648828168649881,0.0484607174786527,0.622923820965111,10.839525260296
"W2-044","GmJMC172","W2",44,1,19.445,1116.25,2120,3758.25,1668,25325,8555.75,0.275758624862039,0.62726607948267,0.0605749598404965,0.599478960154209,18.7518040243653
"W2-045","GmJMC056","W2",45,0,48.585,1026.5,2765,4223.75,2074,24981.5,7978.75,0.22581226621707,0.532471698416584,0.0473105605641033,0.510881345339719,11.5613261166158
"W2-046","GmWMC125","W2",46,0,65.915,1803.5,1512,3191.5,1246,23372,8177.5,0.328443111570585,0.707842582792366,0.0881267868161347,0.670477168610154,31.3268815186082
"W2-047","GmJMC058","W2",47,0,25.72,1146.75,2975.5,4465.25,2235,26725.5,8834.25,0.215397103341309,0.546612648745112,0.0616831102885289,0.536146473761749,21.3595972460102
"W2-048","GmJMC117","W2",48,0,41.345,1286.25,1838,3661,1505,24756,8689.5,0.300738359813895,0.667959840626964,0.0922008674785595,0.621068482182095,36.6496661539394
"W2-049","GmJMC005","W2",49,0,33.44,785.25,3271,4433.5,2269,26199,8989.5,0.217060842820703,0.531400584847589,0.0725690858327405,0.52087056366105,27.2920139473423
"W2-050","GmJMC060","W2",50,0,37.85,1306.5,2117,4027,1741,26131,8441.5,0.278705482733526,0.620982134643337,0.0569858558402398,0.612582570463669,17.6593561658793
"W2-051","GmWMC087","W2",51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-052","GmWMC178","W2",52,0,32.635,1222.5,2840,4579,2259,27813,8409,0.232882157755357,0.535104000481836,0.0264234132645603,0.554517564405942,1.02617515651311
"W2-053","GmJMC055","W2",53,0,9.43,514.666666666667,4433.5,6665,3198,33543,8617,0.231338696099086,0.403067767019774,-0.061930170367767,0.502083957270641,-58.9331739808057
"W2-054","GmJMC062","W2",54,0,31.65,1334.25,2200,3963.5,1770,26057,8295,0.27040773707144,0.610962836867517,0.0417872610753874,0.60062768185937,8.0862986687033
"W2-055","GmJMC025","W2",55,0,30.865,994.25,3340,4951,2598,27482,7796.5,0.192660202258489,0.418211361735102,-0.0268016873130963,0.48893987298641,-31.5288764918788
"W2-056","GmJMC079","W2",56,0,29.045,757.5,3346,4844.75,2366,29793.5,8708,0.230865750740262,0.502850188149302,-0.00275786805017771,0.561320560808736,-19.4446704690492
"W2-057","GmJMC102","W2",57,0,46.18,1223,3750,4879.5,2618,30135,7929,0.197147593951347,0.444424744519925,-0.0394553864411533,0.528768806904525,-41.7603474128674
"W2-058","GmWMC148","W2",58,1,48.955,1495.75,1627,3529.5,1406,27042,8731.5,0.321062202383129,0.693748561657517,0.0401995291936016,0.672800214911669,6.88009365936115
"W2-059","C1290","W2",59,0,42.085,1284.5,1352,3201,1127,24996,8793.5,0.369398839185777,0.755395373719673,0.0827360424336014,0.71695465141747,31.3115750017802
"W2-060","GmWMC191","W2",60,1,73.905,1350,1764,3461,1445,24636,8029.5,0.291055584491975,0.662925565684266,0.0476963772171439,0.64722101019901,10.2930655874485
"W2-061","GmWMC035","W2",61,0,46.25,1726.5,2276.5,3801.5,1775.5,25496.5,8815.5,0.253681559579999,0.630002206481301,0.0891781181065016,0.602039855844989,36.9712708634545
"W2-062","GmWMC174","W2",62,1,62.22,2023.75,1594,3216.5,1329,23557,8047.5,0.294834070372146,0.694531649849595,0.0864232664149374,0.661226129869145,32.313766263824
"W2-063","GmWMC072","W2",63,0,70.07,1771.75,1556.5,3295.5,1343.5,24146,8478,0.29498853705667,0.702786259739543,0.0956819925133225,0.647765448971902,39.9399899932737
"W2-064","GmJMC110","W2",64,0,89.175,1901,1569,3397.25,1351.5,24987,8640.25,0.308673916650457,0.708485024202106,0.0786690502461567,0.657796552556561,29.7772283206255
"W2-065","GmJMC030","W2",65,0,28.18,980.25,2468,3995.5,1931,26092,9179.5,0.233537509655775,0.617091980900622,0.0916538440660156,0.590329304052771,39.9154209696451
"W2-066","GmWMC155","W2",66,1,55.83,1518.75,1819,3833.5,1533,25913,8374,0.324842037466825,0.664763063040204,0.0548412977930109,0.64256351964622,15.7360849087779
"W2-067","GmWMC086","W2",67,0,42.91,929.75,4568,6124.5,3339,30475,8733.5,0.171446700028661,0.396604356076252,-0.00576684294035209,0.439631226968825,-19.1618119925431
"W2-068","GmWMC164","W2",68,0,53.975,1458.75,1567,3345,1341,23602,8032.5,0.307800167012586,0.689978650625208,0.0656483845440982,0.645953486487992,20.2386759125309
"W2-069","GmWMC146","W2",69,1,57.64,871.75,2253,4193.5,1932,26162,8130,0.246441529444599,0.571019175830182,0.032568113659945,0.576888994245339,3.98694453820678
"W2-070","GmWMC038","W2",70,0,36.23,1216,2703.5,4371.25,2104,27658,9043.5,0.228665549847375,0.581707797315953,0.0573881084752494,0.564031735904416,19.600887246765
"W2-071","GmWMC138","W2",71,0,44.735,1356.5,1230,3125.5,1154.5,24422.5,8996,0.35207839568543,0.750566563388275,0.108457632277634,0.703010636521152,46.8127698140492
"W2-072","GmWMC186","W2",72,1,39.06,1258.25,2765,4661.5,2233,27407,8735,0.238388609500383,0.54704197896198,0.0463803469467109,0.544291340008198,12.7296194337192
"W2-073","GmWMC183","W2",73,1,44.215,2422.5,3354,5034,2423,27836,8399,0.230393968512085,0.506023075616832,0.0276988465486713,0.536680235232901,2.26902062522472
"W2-074","Tachiutaka","W2",74,0,33.52,1199.75,3742.5,5094.75,2741.5,28006,8922.75,0.192016110861845,0.477863357005679,0.0464185860125915,0.511456993893927,13.4634765364696
"W2-075","C0394","W2",75,0,49.515,1273.75,1751,3396,1513,24979,8750,0.264959941451537,0.676637354498271,0.0908434449301798,0.639874610370657,39.9763322357611
"W2-076","GmJMC069","W2",76,0,65.83,1802,1842.5,3410.5,1475,24306.5,8386.75,0.274514843234522,0.66992570323428,0.0918713634349138,0.610921508628457,37.5018102919764
"W2-077","GmWMC189","W2",77,1,31.02,1123.75,2043,4049.5,1732,25669,8315.5,0.292119576638373,0.633110684455457,0.0558331290483575,0.608606059802789,17.0954310343742
"W2-078","GmJMC149","W2",78,0,63.82,1964.75,1857,3563,1604,24628,8367,0.269049559762755,0.642578557576365,0.0734961325493176,0.59689861258729,26.5071983373738
"W2-079","GmJMC131","W2",79,0,42.49,1742.5,2335.5,4090.75,1831,26641,8685.25,0.253103697594499,0.613350875895484,0.0628366441580539,0.592197616228557,22.1801681636433
"W2-080","GmJMC023","W2",80,0,44.69,1437.33333333333,2931,4637.25,2256,27976,8927,0.23234513611092,0.545150068740925,0.0410618569705137,0.556181849873568,8.67245115063026
"W2-081","GmWMC018","W2",81,0,32.235,1084.5,3988,5374,2728,28750,8980.5,0.200163295914616,0.469855902782837,0.0437510226361478,0.493008885072495,13.8786883464748
"W2-082","GmJMC033","W2",82,0,29.345,912,3721.5,5103,2724,27550.5,8673.75,0.178485401650167,0.433152268879709,0.0293303898907911,0.489203644961122,4.97382318206594
"W2-083","GmWMC176","W2",83,1,38.75,1393.25,1927,3956.5,1624,27362,8654.5,0.297387802898789,0.647277101555651,0.044540053864167,0.633633460345332,9.02152567488078
"W2-084","GmJMC032","W2",84,0,23.89,736.75,3296,4953.5,2440,27954,8415,0.218918361801606,0.50280175251308,0.0156416776782381,0.515475447850212,-6.73667024339492
"W2-085","GmWMC118","W2",85,0,27.785,999.5,2801.5,4448.75,2203,26565.5,8300.5,0.229806199664287,0.537127903866265,0.0424234545304119,0.535632272947381,9.28685938404582
"W2-086","GmWMC083","W2",86,0,19.56,536.333333333333,4583,6410.5,3392,31942,8666.5,0.193088905749185,0.374296693688129,-0.0297866977196284,0.455147982769329,-34.9460580472293
"W2-087","Houjaku Kuwazu","W2",87,0,30.37,873,3241,4767.75,2474.5,26747,7880.75,0.200788267051987,0.473019460322497,0.010294578695667,0.498377192667323,-8.56426039784492
"W2-088","GmJMC064","W2",88,0,20.585,410,4946.5,6343,3607,28362.5,7784.5,0.148717502074343,0.288079644041893,-0.0307858093739775,0.355697577371794,-29.2876270796956
"W2-089","UA-4805","W2",89,0,17.86,484.333333333333,4237,5952.5,3212,30076,8409.5,0.183382044063748,0.387121955597756,-0.0156454570925547,0.439890943352632,-25.1282922323943
"W2-090","GmWMC109","W2",90,0,25.245,468.75,5394,6977.5,4040,31446,8440.5,0.14805981241166,0.281893256421366,-0.0492455307972046,0.359630147309484,-44.0587916633034
"W2-091","GmJMC049","W2",91,0,35.32,911.75,2670,4418,2226,26049,8297,0.226659976885283,0.539533400669855,0.0398255539235236,0.529630569957169,9.16454316706692
"W2-092","GmJMC114","W2",92,0,54.375,1086,3075.5,4581.25,2350,26833,8238.5,0.204875713591332,0.508885973798703,0.0221956911775306,0.508708873719,-2.23817834993947
"W2-093","GmJMC085","W2",93,0,51.485,860.25,4143,5814,2954,30302,8892.5,0.208677647004435,0.441385539213632,0.00370394086397811,0.456243005834515,-12.6237233276058
"W2-094","GmWMC147","W2",94,0,74.03,1534.75,2059,3683,1635,25295,8431,0.265895272824455,0.639550308340979,0.058436093450752,0.609195143110202,16.2679427956066
"W2-095","GmJMC091","W2",95,0,42.5,1341,1848,3546.5,1492.5,25169.5,8565.5,0.287967719222553,0.671227438957914,0.0677537686728878,0.63199984216609,22.5851328090321
"W2-096","GmWMC157","W2",96,1,15.17,772.75,5048,7318.5,3663,35839,9750,0.213214908550788,0.392112881169179,-0.033957481859646,0.447659580266231,-41.9726331244273
"W2-097","GmJMC007","W2",97,0,27.745,747.75,3315,4823,2542,28281,9266,0.205244818628077,0.534542563386552,0.0590342983679525,0.515514752436825,22.1016885065958
"W2-098","GmWMC173","W2",98,1,49.045,1485.75,2078,4114.5,1731,28068,9278,0.294211149217758,0.650530016845916,0.0598190145915039,0.627604094713144,19.0047521377534
"W2-099","GmJMC090","W2",99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-100","GmJMC145","W2",100,0,38.795,1358.75,2615,4477,2032,28062,9382.5,0.241568641078658,0.601904966963281,0.0609805252676687,0.582258698643601,21.7820597744924
"W2-101","GmWMC135","W2",101,0,62.74,1274.25,2611,4078.5,1876,24407,6985.5,0.253926296742198,0.51240605706417,-0.00763770084726063,0.533693023775911,-16.9764280392114
"W2-102","GmJMC093","W2",102,0,35.935,1411.25,1756,3279.5,1370,22552,7124.5,0.307799882299699,0.642841499881041,0.0293863658287229,0.631492296113459,0.480054736736328
"W2-103","GmWMC094","W2",103,0,24.455,1181.25,2157,3443,1547,23146,6847,0.269776415679334,0.591042020983735,-0.00402125663492268,0.609121321018527,-15.4313529713745
"W2-104","GmWMC190","W2",104,1,43.9,1244.75,1470,3174,1169,23581,7170.5,0.356539275106586,0.698511188800318,0.0126148137513449,0.688379103905591,-9.40126976980604
"W2-105","GmWMC046","W2",105,0,28.115,520,4518,5764.5,3295,27958,7154,0.156966590198911,0.321201334069128,-0.0607550847429788,0.421311802472459,-47.5846228341051
"W2-106","GmJMC158","W2",106,1,48.395,1599.75,1425,3021.5,1154,23181,7558.75,0.340272979368589,0.694538057820392,0.0519940558807824,0.680728925874048,11.6759725693043
"W2-107","GmJMC167","W2",107,0,45.615,1748.5,1752,3301,1357,22919,6913.5,0.293846289428714,0.63644125036001,0.0147081750992899,0.632724586053331,-7.93067877720589
"W2-108","GmJMC111","W2",108,0,68.035,1675.5,1679,3007.5,1297,21039,6798.5,0.282952835394525,0.651289635833756,0.0388409234021052,0.635811114300018,5.14903682656627
"W2-109","GmWMC162","W2",109,1,50.79,1628.25,2341.5,3566.5,1678,21733.5,6723.75,0.243900348506412,0.551808012247211,0.00772137910887743,0.561151817347111,-9.02777392215662
"W2-110","GmJMC028","W2",110,0,47.91,1319.5,2658,4024,2004,22993,7039,0.229750610078851,0.509030267300783,0.0123814913051819,0.513701410537849,-6.05747660874733
"W2-111","GmJMC051","W2",111,0,63.8,1575,1475.5,2797.25,1203.5,20652.5,6991,0.29124475032944,0.680118683605888,0.0589818057133997,0.642575989046075,14.4039494691858
"W2-112","GmJMC034","W2",112,0,54.125,1738.5,1429,2525.5,1152,20423,7467,0.267390909384956,0.707934830989802,0.100842885059015,0.651812122224273,34.6645524135743
"W2-113","GmJMC106","W2",113,1,42.97,1487,1399,3094.5,1239,23372,7970.75,0.318897065800472,0.708543797132386,0.0640370755952732,0.671331344612543,18.9414549719332
"W2-114","GmWMC165","W2",114,0,37.615,1201.25,2196,3799,1778,24319,8046.5,0.258323101477402,0.595399246414002,0.0446932710673035,0.569655292156829,10.6158213896603
"W2-115","GmJMC095","W2",115,0,90.3,1677.5,1159,2569,1032,19966,7121.5,0.313342872377768,0.731360344836567,0.103765105541459,0.669202811606289,35.360804889559
"W2-116","GmJMC041","W2",116,0,35.11,928.25,3386,4655,2592,25245,7952.5,0.174632398676386,0.449077642563599,0.0303770346770923,0.457484815525504,3.57726762714996
"W2-117","GmJMC016","W2",117,0,32.68,1171,1784.5,3195.75,1490,22393.5,7490.75,0.265549128475973,0.646847072652048,0.0638772199200782,0.599066735353154,18.8850772167589
"W2-118","GmWMC156","W2",118,0,48.86,1381.25,1545.5,3414,1311,24098,7820.75,0.333773167075177,0.691405815654519,0.0498483580360033,0.665034616618043,11.402554602355
"W2-119","GmWMC012","W2",119,0,48.155,1075,2004,3646.5,1577,24526,7769,0.288508964877778,0.622230294224482,0.0393325331794911,0.61997397698864,7.07864943658227
"W2-120","GmWMC115","W2",120,0,67.16,1161.25,1687,3053.5,1397.5,22313,7749.75,0.25611458209434,0.656508137769359,0.080913271381397,0.61539704669895,26.6859489404038
