"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W3-074","GmJMC092","W3",74,0,51.495,590.75,4338,5597,3265,27554,7322,0.168881827831514,0.313516593316176,-0.0642767152060992,0.402429479494198,-52.4763662216713
"W3-075","GmWMC143","W3",75,1,57.495,476.25,3756,5266,2921,26687,7348,0.191123863328848,0.354828993251131,-0.0519386394175274,0.456468198100262,-46.28788291226
"W3-076","GmJMC033","W3",76,0,57.46,760,2617,4100.25,2113.5,23825,7431.25,0.238281573313689,0.487835669594841,0.0111292408827046,0.516564000780096,-8.52854744090003
"W3-077","GmJMC161","W3",77,1,65.05,519.5,3855,5076.25,2835,25180,7100.5,0.194162010052301,0.349034084781252,-0.0385130381209747,0.43945505666695,-34.4654754053806
"W3-078","GmWMC185","W3",78,1,41.14,404.75,4328,5380.5,2878,27153,7157,0.21293499212935,0.316085803850533,-0.0740655445326366,0.421876345773957,-57.3929196505618
"W3-079","GmWMC103","W3",79,0,28.195,345.25,4210,5779.5,3156,27788,7340,0.201621133498486,0.329826640335952,-0.0622128893113872,0.426697790876487,-51.1853789531694
"W3-080","GmJMC105","W3",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-081","GmJMC023","W3",81,0,37.94,540,3397.5,5051.75,2595.5,26118,7340.5,0.22787294891813,0.415388893214019,-0.0318086280301596,0.484318038252563,-33.9187053761629
"W3-082","GmJMC096","W3",82,1,39.93,180.333333333333,5473,7104.5,4055,32683,7806.5,0.189855194255646,0.234963585230666,-0.127742354917522,0.399508927039889,-104.382156127806
"W3-083","GmJMC032","W3",83,1,43.64,268.5,4792,6276.25,3231.5,28714.5,7345.25,0.226959429503147,0.316533813169211,-0.0843718483279705,0.422242707837739,-64.7734535447221
"W3-084","GmWMC122","W3",84,0,48.18,402.5,3722,5654.5,2819,28870,7471,0.240742063571193,0.376545364844221,-0.0746126175438815,0.472862699239901,-60.3917804536925
"W3-085","GmWMC125","W3",85,1,48.48,452.5,4089,5673.75,3080,27118.5,7358.75,0.209896281939248,0.331908965724236,-0.0606481023578162,0.422428217557445,-49.2827106819502
"W3-086","GmJMC126","W3",86,1,56.06,510.25,3100,4531,2382,25266,7293.5,0.225870468027595,0.444893684278062,-0.0145018157422615,0.498685472504617,-22.4172007192213
"W3-087","GmWMC141","W3",87,1,48.235,254,4888.5,6439.75,3515.5,27989.5,7179,0.20328906155188,0.263479969303866,-0.0792377789469125,0.375149515972886,-61.0068781607751
"W3-088","GmJMC117","W3",88,1,39.225,240.666666666667,4708,6098.25,3163,29271,7607.25,0.22247644034079,0.274375208251925,-0.0716267513309598,0.380749795120462,-58.5492005526376
"W3-089","GmJMC106","W3",89,1,36.07,340,3861,5697.25,2913.5,28550.5,7409.25,0.227941192462771,0.352555740580819,-0.0720483949795001,0.448013044447606,-60.2113430424005
"W3-090","GmJMC050","W3",90,0,31.19,196,5379,6851.25,3725,29198,7115.75,0.195211915856668,0.204183015940074,-0.107815236865903,0.320134392880223,-76.5696991724878
"W3-091","GmWMC168","W3",91,1,39.27,185.75,5374,6562.5,3593,28412,7218.5,0.188947391578546,0.224475067507488,-0.0901997229077818,0.342773603882364,-68.3046677070597
"W3-092","GmWMC146","W3",92,1,17.055,126,5988,7405.5,3926,31696,7651.25,0.200110471200414,0.197525832896763,-0.116816189789616,0.352574914759204,-89.8626175956489
"W3-093","GmJMC056","W3",93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-094","GmWMC150","W3",94,1,15.06,116.5,5065,6734,3221,32174.5,7861.75,0.243961425704222,0.324844895191293,-0.108759033096707,0.449832900241648,-92.695342169528
"W3-095","GmWMC029","W3",95,1,22.385,143.666666666667,6526,7553,3902,32464,7752.5,0.181275820434274,0.208538181426353,-0.12920020556937,0.377686264007648,-103.348191402798
"W3-096","GmWMC113","W3",96,0,40.685,280.333333333333,4279,5743,2778,29564,8138,0.242209683343308,0.378308298746389,-0.0476781993205313,0.462242552881326,-48.1809673525465
"W3-097","GmJMC093","W3",97,1,51.545,573,4334,6035,3156,29579,8319,0.218086989630268,0.363996141314662,-0.0393245664452233,0.447231695593219,-40.49617317661
"W3-098","GmWMC178","W3",98,1,69.835,543.75,3515,5163.5,2539,28950,8284.5,0.24522961530297,0.445627828190006,-0.0370802878652528,0.51654103989003,-41.8216900358973
"W3-099","GmJMC158","W3",99,1,54.93,517.5,3616.5,5761.75,2759,32777.5,9353.25,0.261310432635553,0.479859344802105,-0.0355954570754316,0.543226552785496,-47.1467120871046
"W3-100","GmJMC060","W3",100,1,54.82,374.25,5441,7147.5,3830,35657,8915.5,0.203515976181789,0.284658326379084,-0.09625647145414,0.418265617378591,-91.8665086264746
"W3-101","GmJMC063","W3",101,1,43.745,363,6318,7769.75,4155,32252.5,8310,0.206261598165951,0.248327487029516,-0.0715448515379589,0.365230746069143,-65.0598812659089
"W3-102","C1329","W3",102,1,24.655,158.5,7807,9343.75,4895,36796,8391.25,0.198518405124446,0.168489817816336,-0.127545559430219,0.326914028337204,-100.350169181735
"W3-103","GmWMC176","W3",103,1,22.17,210,5488.5,7665,3678.5,33181.5,8544.25,0.257406565096258,0.310962286715964,-0.0667045192939635,0.428524123937664,-60.7226571451607
"W3-104","GmJMC112","W3",104,1,37.095,260,6420,7974,4163,36014.5,8653.75,0.204811824670267,0.244641237052367,-0.104119195030211,0.384234514832023,-95.3452435789637
"W3-105","GmWMC181","W3",105,1,28.805,217.25,5572,7051.5,3508,32517,8104.5,0.23016851798905,0.291069532786062,-0.0891341607137878,0.429569645319849,-74.9314759954282
"W3-106","GmWMC108","W3",106,1,31.955,223,5771,7398.25,3998,31626.5,8343.5,0.206403809443979,0.265972984161515,-0.066651471660129,0.385710586571322,-59.7102413737401
"W3-107","GmWMC138","W3",107,1,22.755,205.25,4982,7097.5,3460,33841,8808.5,0.245179603084222,0.35704853738942,-0.0694836702524351,0.475944031928234,-69.2781747903313
"W3-108","GmJMC043","W3",108,1,37.13,166,6896.5,7900.75,4331,33498,7926.25,0.187267857700048,0.186045589780634,-0.127709918495904,0.342393909273209,-105.631763089236
"W3-109","GmJMC167","W3",109,1,52.46,443.5,5932,7444.5,3990,33212,8439,0.195365746276807,0.26732183130627,-0.0807346499101415,0.387905817572586,-73.1220147507928
"W3-110","GmJMC059","W3",110,1,34.695,466.5,4064.5,5567.5,2901,29786.5,8500.25,0.215366562551906,0.40310440743958,-0.0307000311926474,0.478572030006155,-34.4506506657218
"W3-111","GmJMC031","W3",111,1,37.52,463.75,4369,6062,2936,31194,8352,0.246122233108196,0.400160061628953,-0.0621391226716695,0.491842595174748,-58.3824503954336
"W3-112","GmJMC095","W3",112,1,36.42,409,4334.5,5811,2975.5,30829,8325,0.223455261690727,0.382510120382578,-0.055415397785664,0.476495660151461,-53.133407663081
"W3-113","GmJMC076","W3",113,1,41.015,430.5,4624,6115.75,3181,30827,8366.5,0.213770230424695,0.351689424786332,-0.0565606522665165,0.449910826122716,-53.0788096377158
"W3-114","GmJMC114","W3",114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-115","GmJMC184","W3",115,1,55.885,334.75,4592,5871,3135,30333,7953.5,0.210592928444078,0.330563942996392,-0.0790831276515947,0.42834618792901,-67.0379561200471
"W3-116","GmJMC008","W3",116,0,16.84,317.5,4709.5,6470,3405,30532,8007.5,0.215570716084533,0.306640731466427,-0.081897322524427,0.421365749970442,-69.5822283878955
"W3-117","C0394","W3",117,1,35.755,388.5,3710,5237,2501,27920,7837.25,0.253782526776718,0.433737067979758,-0.0509652271755262,0.508788277563256,-47.7373806786751
"W3-118","GmJMC077","W3",118,1,42.965,419,4585,6133.5,3144.5,30270,8168.5,0.219587819705563,0.35114131716184,-0.0686691735083184,0.460782295483617,-59.9006804726425
"W3-119","GmJMC099","W3",119,1,49.9,478.5,4176,5946.75,2910,30349.5,8441.75,0.245545759481311,0.399944197680358,-0.0473310504113834,0.493941121502415,-49.2433327374098
"W3-120","C1290","W3",120,1,35.5,338.25,3640,5529,2395,30074,8276,0.297893122415832,0.473388860335793,-0.0548830721237364,0.560442916636927,-54.8375813189902
"W3-121","GmWMC191","W3",121,1,33.945,299.75,6297,7790,3967,32710,8067.5,0.208648132110968,0.221154770583886,-0.120987728136339,0.37391955700763,-95.5466451684276
"W3-122","GmJMC028","W3",122,1,43.53,531.75,3926,5699,2843,29695,8269,0.242190446799026,0.409858350349268,-0.0515485767532511,0.487577895806009,-51.8596521966195
"W3-123","GmWMC109","W3",123,1,29.185,249.5,5968,7231,4029.5,36062.5,7897,0.186117788749219,0.219761256193481,-0.149674142125244,0.390743488532864,-125.747348475173
"W3-124","GmWMC170","W3",124,1,29.375,299.25,3908,5771,2944,30578,8359.5,0.234404005351946,0.40959982155085,-0.0544675171289853,0.489167928218306,-55.165298581512
"W3-125","GmJMC090","W3",125,0,48.07,193.25,6027,6967.5,3833,29254,7521,0.181413389916802,0.223918399856502,-0.0934493139994879,0.379640433384927,-69.8315824059649
"W3-126","GmJMC180","W3",126,1,30.28,301,4319.5,5907.25,2830.5,31332,8179.25,0.248959539882436,0.383690781106771,-0.0836324309360125,0.489202676955919,-73.1200027672613
"W3-127","GmJMC110","W3",127,1,53.675,450.25,3617,5032.5,2428,28712,7897,0.246541826259884,0.431168515857126,-0.0470910338631488,0.513358994711913,-46.3794571751052
"W3-128","GmWMC129","W3",128,1,31.75,298.75,5606,6922,3723,33244,8173.5,0.191224249445112,0.249849707383324,-0.119517905238022,0.426128551324653,-97.8777929166227
"W3-129","GmWMC071","W3",129,1,34.835,472,3901,5383.5,2751,29604,8187.75,0.232866222257139,0.414441822091279,-0.054383151491921,0.501199401794309,-53.6653427331481
"W3-130","GmWMC073","W3",130,1,48.76,319,4470,5924.75,3065,31271,8091.5,0.216705607834436,0.369565177595916,-0.083919228671083,0.467121364149494,-76.1871342569786
"W3-131","GmWMC192","W3",131,1,17.175,310,4694.5,7146.75,3579.5,33196.5,8517.5,0.223578655084483,0.335889749672146,-0.0819240513067752,0.450506879841711,-75.1238959068901
"W3-132","GmJMC057","W3",132,1,30.61,151.75,5997,7562.5,4110,35698,8097,0.193649237181777,0.227565817932474,-0.155305142331433,0.405992255601099,-129.767701289949
"W3-133","GmWMC182","W3",133,1,22.27,244,5787,7405.25,3973,35701,8076.75,0.205835504381905,0.242746983522594,-0.155708788017877,0.42198123645822,-129.323636362713
"W3-134","GmWMC046","W3",134,0,31.37,427.333333333333,4131.5,5600.5,3067,27825.5,7712,0.196338096761813,0.331072890643039,-0.0529620856116127,0.433581153153198,-46.975599401516
"W3-135","GmJMC058","W3",135,1,26.72,212.5,5483,6811,3705,33685,7785,0.195706379398374,0.261294698803507,-0.134439551848583,0.436238756070036,-108.53050484292
"W3-136","GmWMC134","W3",136,1,23.195,187.75,3571,5781.5,2609,31501,8244.5,0.282743735523268,0.451112061335737,-0.0813593068208722,0.547733687531131,-69.0105653827728
"W3-137","GmJMC047","W3",137,1,47.89,255,6227,7374.25,3791.5,36861.5,7216.25,0.195302825914923,0.207335557728963,-0.171851133764948,0.409219875588121,-144.171867923975
"W3-138","GmWMC015","W3",138,1,20.72,263.5,4464,6212.25,2934,31551.5,8001.5,0.244931594803256,0.373255621748396,-0.0804022589057287,0.477074711015156,-70.6727735115532
"W3-139","GmWMC173","W3",139,1,27.485,319.75,4983,6707.5,3431,32829,8097.5,0.2249039946165,0.309326132608835,-0.108481639230986,0.46371612568613,-91.444763044634
"W3-140","GmWMC066","W3",140,0,34.665,386,3167.5,4594,2234.5,27383,7813.25,0.25038210565829,0.474619829913014,-0.0332025676166334,0.530952999062,-37.2399037620896
"W3-141","GmWMC070","W3",141,0,50.73,390,3016,4693,2231,27097,7939,0.26728241649252,0.479028994583166,-0.0241208207971886,0.525195191795349,-28.1040813618639
"W3-142","GmJMC179","W3",142,1,54.98,649,2892,4371,2109.5,25567,7960.75,0.255167750604158,0.50257020683638,0.00490431954956671,0.526472321831492,-10.9922215313046
"W3-143","GmWMC115","W3",143,0,53.74,358,4161,5453.25,2633,28662,8032.75,0.235085136380174,0.372362677531445,-0.0402296916479525,0.469950800047173,-39.5138796192456
"W3-144","C1322","W3",144,1,52.38,405.75,3569,5362.5,2533,29482,8669,0.251667947401306,0.45967793612443,-0.0240289259000748,0.524128264437019,-31.3774174953295
"W3-145","GmJMC034","W3",145,0,38.995,474.25,3063,4510,2159,27342.5,8554,0.254472604844227,0.513596132191758,0.0185349641397469,0.542891544531311,-4.17362590446533
"W3-146","GmJMC016","W3",146,0,32.125,396.5,3742.5,5127,2501.5,28159.5,8325.5,0.245002588030618,0.440730553373726,-0.0362693443209831,0.50222114423777,-36.2259772585776
"W3-147","GmJMC098","W3",147,1,43.055,454.75,4048,6049.5,2852,31639,8910.5,0.257990079064228,0.428355481731424,-0.0399189994814256,0.504230823006437,-45.6775195285314
"W3-148","GmWMC169","W3",148,0,41.265,408.5,3903,5447.75,2440,30767.5,9078.5,0.262181256136287,0.474490179498482,-0.0255202388018428,0.556647738092068,-37.0185872811706
"W3-149","GmJMC037","W3",149,0,34.995,269.75,4948,6849,3179,36331,9277,0.239723771679727,0.374281513042659,-0.104665857779471,0.495160880922401,-103.113191290893
"W3-150","GmWMC152","W3",150,1,54.625,427.5,4320,6182.5,2989,32978,9454,0.240288576668334,0.424611034651573,-0.0353665113473824,0.511810135679769,-44.3888861900524
"W3-151","GmJMC030","W3",151,0,28.025,173.25,5710,7537.5,3985,33025,8960.5,0.21175183237397,0.259189479119588,-0.0590241258664235,0.382493890852303,-55.5145266842336
"W3-152","GmWMC006","W3",152,0,21.76,284.5,6158,7791,4437,35080,8868.25,0.178599726284192,0.258950984868887,-0.0731069439725742,0.378346934477216,-70.4605020420497
"W3-153","GmWMC001","W3",153,0,20.22,288.5,5115,7010.5,3556,31801.5,8773,0.224873187506559,0.343794735317481,-0.032253053933869,0.429160617708578,-37.8260671979536
"W3-154","GmJMC021","W3",154,0,18.525,339.5,5366.5,6828.5,3609.5,30077.5,8336.75,0.20182660508134,0.295704521831399,-0.0466493336081803,0.393506398218724,-44.523711169744
"W3-155","GmWMC087","W3",155,1,25.115,131.5,7259,9040,4841,40553,8004.5,0.192558826898607,0.163187347826801,-0.196748618752585,0.389453900543334,-178.743420155604
"W3-156","GmWMC018","W3",156,0,27.73,330.666666666667,4164.5,6028.75,2987.5,30255,8652.5,0.23431863123109,0.416659924562504,-0.0164248633634879,0.481114486841719,-26.0502442560928
"W3-157","GmJMC088","W3",157,1,17.865,309,5628,7103.25,3649.5,33220,8181.5,0.216058640785748,0.278497281440669,-0.113175385404455,0.421858305103317,-92.8362784553645
"W3-158","GmWMC094","W3",158,1,21.085,210.75,5962,7024,3535,34814,8419.5,0.221946986456635,0.290857205143257,-0.122382579000544,0.423922576742779,-106.059173324977
"W3-159","GmWMC010","W3",159,0,21.575,574,4824,6473.75,3309,30777,8941.25,0.217919257644815,0.369185526022465,-0.00884894572963888,0.433490962566052,-20.3312014524911
"W3-160","GmJMC085","W3",160,1,45.47,371.5,5420.5,7074.5,3635,34767,9067.75,0.215995396508841,0.327433466513618,-0.0742177000342735,0.454952334934266,-75.8022404871429
"W3-161","GmJMC133","W3",161,1,32.93,228.666666666667,8322.5,9211.25,4616,40709.5,8973.25,0.194081870511878,0.211796846176038,-0.148205680727276,0.410692667957162,-150.41595900829
"W3-162","GmWMC164","W3",162,1,36.015,379,4215.5,5730.5,2767,30164.5,8313.75,0.245852187028658,0.40879777697407,-0.0496033760294113,0.501503295512816,-48.5219594510137
"W3-163","GmJMC068","W3",163,1,29.48,310.5,5015.5,6240.25,3589.5,30505,8370.75,0.177336785252888,0.306899309272336,-0.0527899160827024,0.417550691169243,-51.3821226434244
"W3-164","GmWMC144","W3",164,1,25.655,268.75,5869,7312.5,3923,33718,8752.5,0.184050410849162,0.303061678208209,-0.0671088394576398,0.415540666991054,-66.9498983484636
"W3-165","GmJMC005","W3",165,0,26.24,336.75,3553,5177,2634,27620,8405.5,0.237963512547724,0.454796466173156,0.00386832932542603,0.504903822919083,-12.6352607444482
"W3-166","GmJMC104","W3",166,1,16.235,340,5302,6713.25,3606,32943.5,8389.5,0.206559455430662,0.301997324082184,-0.0913770288206622,0.431016947958422,-82.0137460022387
"W3-167","GmWMC136","W3",167,1,33,257.75,6936,8312.5,4524,35253,8447,0.187979302543401,0.214100666309885,-0.124150189097008,0.373916145237281,-111.218607958512
"W3-168","Houjaku Kuwazu","W3",168,1,25.075,344,4853,6284,3262.5,31308,8181.75,0.217561205420712,0.334504180624319,-0.068568851130163,0.460012172259584,-60.8497641455533
"W3-169","GmJMC145","W3",169,1,43.63,262.75,6054,7211.5,3816,35238,8174,0.189644598310561,0.266273496534774,-0.11140903469818,0.415044095222911,-98.171854236795
"W3-170","GmWMC084","W3",170,1,29.395,329.25,5233,7013.5,3478,34442,8416.5,0.230603735771447,0.345198322386691,-0.10343952486819,0.486972707610697,-93.5680042593622
"W3-171","GmWMC148","W3",171,1,35.97,350.75,5347,6833,3486,32687,8538,0.220191796860259,0.310765601290262,-0.0743556063126106,0.432660276087841,-69.3063905168919
"W3-172","GmJMC100","W3",172,1,26.31,352.75,5942,7541,4255,35521,8732.5,0.185783091488629,0.249739208663584,-0.110920404176859,0.41344365838106,-100.697873620823
"W3-173","GmJMC062","W3",173,1,39.91,404,5426.5,7004,3590.5,32417.5,8439.25,0.216165044617705,0.309705526375459,-0.0757254750073783,0.436024439608368,-70.9059523194184
"W3-174","GmWMC014","W3",174,0,57.34,621.5,3147.5,4865.75,2368,28136.5,8449.75,0.254628053510993,0.496015664412058,-0.00876841039979505,0.546936080617646,-22.3870809960026
"W3-175","GmWMC107","W3",175,0,38.085,452.75,3855,5805.5,2791,30342,8252.5,0.254907502378278,0.405183507693005,-0.0625050613829031,0.511650657300178,-58.9406588536915
"W3-176","GmJMC111","W3",176,1,32.535,426.5,5198,6510,3552.5,31005,8391.25,0.190535334467644,0.309062390197813,-0.0681374543042734,0.415711157647596,-61.0370560233478
"W3-177","GmWMC155","W3",177,1,20.145,129.75,7146,8631,4356,40316,8303,0.213707869691796,0.210965540802584,-0.179170527799334,0.408944747200016,-157.157755638041
"W3-178","GmWMC120","W3",178,1,25.93,159,6972.5,8183.5,4203,35393.5,8194.5,0.19607602865278,0.20486018285175,-0.144775836062305,0.384176681877238,-124.819025157753
"W3-179","GmWMC163","W3",179,1,36.385,320.25,5217,6925.5,3665,32605,8488,0.21788397774647,0.303040263533401,-0.060982720866217,0.428412552011638,-57.5238129875378
"W3-180","GmJMC177","W3",180,1,47.535,473.5,3909,6014.75,2992.5,32161,8801.75,0.236157348771366,0.416632469410518,-0.0642712639746415,0.499891535502019,-64.266302925628
"W3-181","GmWMC118","W3",181,0,35.435,344,4514.5,6333,3159,30664.5,8269.75,0.235400205136092,0.361064815392801,-0.0532198779316463,0.461597187741155,-50.9420597553035
"W3-182","GmJMC137","W3",182,1,42.19,443.5,4178,5625.75,2855.5,30285.5,8254.5,0.232927664456101,0.381707557267088,-0.0556773858436703,0.477731446326373,-51.871815745006
"W3-183","GmJMC082","W3",183,1,63.71,513.25,4244,5901.5,2926,29558,8329,0.24103446177897,0.401379904401964,-0.0507113671419201,0.488408631128912,-50.6214807288809
"W3-184","GmWMC127","W3",184,1,52.735,520.5,3614.5,5507.5,2766.5,29911.5,8367.5,0.232744446050192,0.418172628316155,-0.0459118369146312,0.499863931983827,-46.9031100208437
"W3-185","GmJMC002","W3",185,0,23.685,338.333333333333,4406,5972.5,3225,30375,8335,0.204496748103837,0.369814177776752,-0.0318869917924749,0.459896149948361,-38.7648770910024
"W3-186","GmWMC019","W3",186,0,19.02,190,5674.5,7378.25,3987.5,34062,8434,0.203426487053509,0.288127440400963,-0.100682156038215,0.424168006189265,-89.9900816141595
"W3-187","GmWMC036","W3",187,0,23.77,212.75,4302,6420.5,3009,32058,8685,0.250727221803709,0.419039838102351,-0.0501326841053383,0.504129477807843,-51.3389413298332
"W3-188","GmJMC053","W3",188,0,30.935,313.25,5422,7044,3718,31720,7950,0.210306881742496,0.269179755300797,-0.0920833944489958,0.383972914644888,-76.1802945217962
"W3-189","GmWMC022","W3",189,1,25.055,310.75,4221,6120.5,3032,30587,8540,0.245139513045197,0.411897779796653,-0.0473349439650719,0.49230872393214,-50.334191575655
"W3-190","GmWMC147","W3",190,1,41.695,424.5,5007.5,6891.25,3706.5,32234,8539.75,0.198086488792686,0.309115973566934,-0.0680158208589365,0.409513955609437,-61.8787551725873
"W3-191","GmJMC065","W3",191,0,32.855,381.25,5298,7057,3786,32984,8209.5,0.206345195621633,0.277352125375553,-0.0937657960559018,0.392064188553877,-81.3954518611143
"W3-192","GmJMC064","W3",192,1,17.165,154.5,7317,8456.5,4307,36504,8516.5,0.201009251471825,0.230378053252753,-0.11019194371229,0.378036950051205,-101.791235967019
"W3-193","GmJMC055","W3",193,0,55.06,447,4963,6789,3374,31114,8260.5,0.238474762544285,0.32356273433714,-0.0670739476792018,0.443782702225395,-58.4802688695357
"W3-194","GmWMC174","W3",194,1,34.005,257.75,6468,8129.5,4414,35917,9071,0.1885421059802,0.234817234751977,-0.103486493968846,0.373950547439183,-94.0996159877681
"W3-195","GmJMC009","W3",195,0,21.81,401.25,6051,7847,4255,34723,9623.5,0.188322674180222,0.289202057088644,-0.05119291733776,0.387763426240653,-56.4157965859658
"W3-196","GmJMC128","W3",196,0,22.7,264.5,5921.5,7609.75,3799.5,34758.5,9292.5,0.222727343759911,0.298421193093308,-0.0733237506906803,0.4277120950924,-73.4151344705698
"W3-197","GmWMC188","W3",197,1,35.315,306.5,6592.5,8291,4220.5,36035.5,9371,0.208104484122945,0.281774702029665,-0.0783077293334286,0.39636657373148,-78.3815478299385
"W3-198","GmJMC130","W3",198,0,40.575,434.25,6653,8124,4356,37334,9691,0.181588361630243,0.274247692301698,-0.0821381976384241,0.3968139320252,-82.6124400262336
"W3-199","GmJMC121","W3",199,1,27.785,250.5,6437.5,8277.5,3955.5,39883.5,10257.5,0.226138882295895,0.336169655784409,-0.0909437731032349,0.462384278449072,-101.429869460614
"W3-200","GmWMC183","W3",200,1,15.185,97,9441,11381.75,5625,55536.5,10543.25,0.190244651743804,0.167591006527068,-0.196262331971999,0.432130907814574,-248.333689323789
"W4-001","GmJMC013","W4",1,0,7.135,40.25,7197,7817,4062,33323,6575,0.174618848882888,0.159117314362231,-0.208657283695641,0.397489037241733,-155.612848479342
"W4-002","GmJMC055","W4",2,0,4.395,61.25,7362,7664,3927,31628,6721,0.18437512368731,0.183160233974403,-0.165002475263262,0.377270663346329,-119.228102514227
"W4-003","GmWMC072","W4",3,1,10.45,95.5,5656,6653.75,3695,31061,6568,0.18025370535194,0.21915466139898,-0.177439251167276,0.397809948176098,-121.576061546532
"W4-004","GmJMC081","W4",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-005","GmJMC039","W4",5,0,19.075,195.25,5231,6299,3551,27398,6867,0.170926829197673,0.247608854954073,-0.0987542499775823,0.384230732286685,-69.3348680890154
"W4-006","GmJMC061","W4",6,0,22.36,190.25,5025,6052.5,3376,26995,6917,0.183896052110793,0.261081643090002,-0.0838095835926871,0.386740665826318,-62.4083380093552
"W4-007","GmJMC037","W4",7,0,13.82,208.5,5442,6536.25,3530.5,26583.5,6781.25,0.194250278760522,0.242026937955485,-0.0977693884597843,0.377928133044991,-62.7926605462995
"W4-008","GmWMC022","W4",8,1,14.345,199.5,3959.5,5225.5,2751.5,24868,7144.75,0.211136163624669,0.39124136585858,-0.0323018551766566,0.478455778994386,-32.0494908142675
"W4-009","GmJMC054","W4",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-010","GmWMC155","W4",10,1,14.315,124.75,6868,7762,3902,34185,6806,0.208485791647543,0.197340157027731,-0.207989551999941,0.425868276101198,-155.711269421837
"W4-011","GmWMC150","W4",11,1,7.93,64,5413.5,6323.5,3002.5,29497.5,6697.75,0.261857125716075,0.320263234187214,-0.136480151972274,0.503777610207352,-96.7841425216218
"W4-012","GmJMC065","W4",12,0,19.01,154.5,4771,6152,3043,25301,6523.5,0.223924257520504,0.280585838958817,-0.0736655894102364,0.403503362343433,-46.4304984531601
"W4-013","GmJMC041","W4",13,0,13.06,66.3333333333333,8370,8032.5,4086,33627,6788,0.160815875758233,0.18279842154345,-0.170850311010618,0.394773299132912,-134.62648394476
"W4-014","GmWMC015","W4",14,1,11.315,115.25,6438,7010.5,3442,35550,7068.5,0.203698213323909,0.285198519992256,-0.210999071621406,0.470651813114187,-171.389501325785
"W4-015","GmWMC153","W4",15,1,13.81,176,6200,6604,3382.5,29741.5,6967.5,0.193510558323313,0.268640525582412,-0.138326661862122,0.434750359762204,-96.1114502633467
"W4-016","GmWMC152","W4",16,1,12.67,131.75,7741,7570,3749,31061,6964.5,0.182572597502558,0.227033910901055,-0.147499714390634,0.415768516951521,-109.127736735306
"W4-017","GmWMC024","W4",17,0,12.76,99.75,6897,7476,3828,35487,7030.5,0.191207011519973,0.218354336963043,-0.210168033416129,0.435625385180086,-161.865041430694
"W4-018","GmWMC094","W4",18,1,6.14,54.5,8453,8051.75,3924.5,45617,6827.75,0.193403506113133,0.187291981017124,-0.283053074415166,0.47476300851492,-260.828068805595
"W4-019","GmWMC124","W4",19,1,7.555,84,8506,7996,3480,39748,6629.75,0.193759221625635,0.204286605891404,-0.270105650338881,0.481021686963049,-218.225524153476
"W4-020","GmWMC109","W4",20,1,7.39,57,7805,8106.5,3831,47068,7047,0.192555433524296,0.181555140447687,-0.28170489903433,0.49425688333146,-277.772430635515
"W4-021","GmJMC059","W4",21,1,13.91,108.75,7767,7613.5,3731,34465,7094,0.175639999418594,0.22407481322015,-0.183234673361397,0.41930564560583,-149.708350939232
"W4-022","GmJMC090","W4",22,0,10.985,34.6666666666667,10216,9217.75,4127.5,41245,7103.25,0.194078162035282,0.164694957226953,-0.273531210430005,0.482866141765774,-222.597473102801
"W4-023","GmJMC112","W4",23,1,6.035,71.5,9191.5,8741.25,4082.5,42079,7545.25,0.182757272662173,0.186528485132187,-0.242583852446814,0.46117424682777,-227.496005496643
"W4-024","GmWMC127","W4",24,1,11.36,98.25,6476,7350.5,3695,38393,6972,0.197799271823024,0.238016304643785,-0.229910375379792,0.453963569321096,-199.416247445093
"W4-025","GmJMC028","W4",25,1,16.205,122,6428.5,6939.5,3507.5,31536,6938.5,0.198413825779653,0.246747501189319,-0.17574344298768,0.427538104140758,-121.672951349378
"W4-026","GmJMC126","W4",26,1,10.445,161.25,5072,5943.5,3509,26548,6663.5,0.173549329756465,0.260645316764839,-0.104878399672308,0.388174783465592,-70.8977334434301
"W4-027","GmWMC048","W4",27,1,16.635,140,6044,7052,3793,31464,7057.5,0.185594608649857,0.236318909254216,-0.16077094114073,0.42370688979448,-111.940027510898
"W4-028","GmJMC044","W4",28,0,16.26,282.75,4980,6036.5,3523,26394,6940.5,0.167280245510075,0.266625719895165,-0.0858019613832918,0.389134745790262,-60.6080076247909
"W4-029","GmWMC160","W4",29,1,7.46,52.75,7111,8164.5,4114,34046,6968,0.204516926762553,0.207050000296667,-0.175343090703528,0.396094421112548,-130.94381389492
"W4-030","GmJMC121","W4",30,1,11.415,120.5,5354,6426.75,3592.5,29643.5,6650.5,0.172556645874787,0.225308872208704,-0.160923517370714,0.412392365808986,-112.082112248935
"W4-031","GmWMC135","W4",31,1,22.84,188.25,6031.5,7056.5,3974.5,32096.5,6911.5,0.164879116463388,0.209616658565384,-0.159514520975272,0.384826188266721,-120.192116299881
